!CSV A.01.01
!Agilent Technologies,N5230C,MY49001079,A.09.31.02
!Agilent N5230C: A.09.31.02
!Date: Friday, November 15, 2019 16:14:12
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG)
53176562.5,-1.5911145,-43.414318
53206250,-1.5679137,-43.396839
53235937.5,-1.6021636,-43.401779
53265625,-1.590997,-43.295475
53295312.5,-1.57151,-43.315159
53325000,-1.5620167,-43.415539
53354687.5,-1.5680792,-43.358978
53384375,-1.5768708,-43.306236
53414062.5,-1.5841299,-43.345226
53443750,-1.5834084,-43.480423
53473437.5,-1.5753818,-43.520473
53503125,-1.5611238,-43.4674
53532812.5,-1.5593511,-43.361935
53562500,-1.5612189,-43.517933
53592187.5,-1.5694852,-43.344742
53621875,-1.5693761,-43.450733
53651562.5,-1.553036,-43.31797
53681250,-1.5288604,-43.438297
53710937.5,-1.5381871,-43.330421
53740625,-1.5214436,-43.370506
53770312.5,-1.5177776,-43.47644
53800000,-1.5331994,-43.534302
53829687.5,-1.5459627,-43.433117
53859375,-1.5241805,-43.474052
53889062.5,-1.5270213,-43.594429
53918750,-1.5158694,-43.507084
53948437.5,-1.5216134,-43.382496
53978125,-1.5313073,-43.557663
54007812.5,-1.5303788,-43.441868
54037500,-1.5168025,-43.610554
54067187.5,-1.498582,-43.655125
54096875,-1.5273855,-43.801601
54126562.5,-1.5199809,-43.601742
54156250,-1.5029006,-43.762173
54185937.5,-1.4955088,-43.655762
54215625,-1.5040408,-43.638115
54245312.5,-1.4862256,-43.685444
54275000,-1.5106941,-43.734455
54304687.5,-1.490775,-43.643173
54334375,-1.4818672,-43.773125
54364062.5,-1.4953722,-43.718739
54393750,-1.474404,-43.724033
54423437.5,-1.4850504,-43.8354
54453125,-1.4858284,-43.736996
54482812.5,-1.4725013,-43.657013
54512500,-1.4786583,-43.806984
54542187.5,-1.4671944,-43.937
54571875,-1.5051433,-43.80724
54601562.5,-1.458356,-43.729172
54631250,-1.4632026,-43.957672
54660937.5,-1.4554175,-43.793697
54690625,-1.4542058,-44.130867
54720312.5,-1.4388087,-43.861931
54750000,-1.4607327,-44.108433
54779687.5,-1.4613343,-44.160023
54809375,-1.4388124,-44.096928
54839062.5,-1.446112,-44.172813
54868750,-1.4313223,-44.037815
54898437.5,-1.4515675,-44.228989
54928125,-1.4532595,-44.015919
54957812.5,-1.4546981,-44.160023
54987500,-1.4393009,-44.172123
55017187.5,-1.4582402,-44.31385
55046875,-1.4614807,-44.238274
55076562.5,-1.4244679,-44.422001
55106250,-1.4242702,-44.276833
55135937.5,-1.419053,-44.378677
55165625,-1.3982294,-44.378475
55195312.5,-1.4355644,-44.524857
55225000,-1.4069082,-44.439323
55254687.5,-1.4049482,-44.413353
55284375,-1.4059962,-44.495594
55314062.5,-1.428731,-44.505539
55343750,-1.4114416,-44.474834
55373437.5,-1.3941802,-44.56826
55403125,-1.4176552,-44.746777
55432812.5,-1.4276347,-44.546337
55462500,-1.4220247,-44.572445
55492187.5,-1.4150144,-44.773056
55521875,-1.4111133,-44.620857
55551562.5,-1.4141139,-44.816532
55581250,-1.3971387,-44.672161
55610937.5,-1.3941643,-44.746593
55640625,-1.4021394,-44.731457
55670312.5,-1.4051609,-44.86525
55700000,-1.4132419,-44.936169
55729687.5,-1.4073355,-44.900528
55759375,-1.3938956,-44.957153
55789062.5,-1.3888774,-44.859669
55818750,-1.3909335,-45.053349
55848437.5,-1.381094,-44.980286
55878125,-1.3753812,-45.124432
55907812.5,-1.3900231,-45.102825
55937500,-1.3863822,-45.252289
55967187.5,-1.3792249,-45.238869
55996875,-1.4166198,-45.083328
56026562.5,-1.3675222,-45.134663
56056250,-1.3882085,-45.213844
56085937.5,-1.3807975,-45.333099
56115625,-1.4062865,-45.321854
56145312.5,-1.3754503,-45.413685
56175000,-1.3883017,-45.545334
56204687.5,-1.3720752,-45.319199
56234375,-1.3767481,-45.59502
56264062.5,-1.372635,-45.50626
56293750,-1.384921,-45.502583
56323437.5,-1.397804,-45.477451
56353125,-1.3912688,-45.665653
56382812.5,-1.3552631,-45.598412
56412500,-1.3788677,-45.726498
56442187.5,-1.3786716,-45.556335
56471875,-1.3957402,-45.810143
56501562.5,-1.4158331,-45.765701
56531250,-1.3919508,-45.799942
56560937.5,-1.383406,-45.90926
56590625,-1.3747925,-45.992477
56620312.5,-1.3570375,-45.869682
56650000,-1.3930154,-45.895546
56679687.5,-1.3660579,-45.978542
56709375,-1.4039859,-45.980282
56739062.5,-1.381972,-46.105919
56768750,-1.3904697,-46.201263
56798437.5,-1.3735895,-46.134766
56828125,-1.3996103,-46.09087
56857812.5,-1.3834982,-46.151508
56887500,-1.3808248,-46.163048
56917187.5,-1.3901938,-46.283997
56946875,-1.3777456,-46.323284
56976562.5,-1.3877965,-46.278843
57006250,-1.3802972,-46.327583
57035937.5,-1.3595399,-46.419106
57065625,-1.364765,-46.438179
57095312.5,-1.3809837,-46.384476
57125000,-1.3737777,-46.492477
57154687.5,-1.3997175,-46.648094
57184375,-1.3968726,-46.703152
57214062.5,-1.4067898,-46.627895
57243750,-1.3825355,-46.665337
57273437.5,-1.3995068,-46.693676
57303125,-1.4222571,-46.779675
57332812.5,-1.3992151,-46.759953
57362500,-1.3866119,-46.879341
57392187.5,-1.3823484,-46.845356
57421875,-1.40985,-46.877605
57451562.5,-1.4061054,-46.953476
57481250,-1.3959318,-46.948399
57510937.5,-1.4015719,-46.894974
57540625,-1.3983474,-47.082546
57570312.5,-1.4134322,-47.037724
57600000,-1.4045581,-47.005775
57629687.5,-1.4305235,-47.20163
57659375,-1.3973666,-47.217232
57689062.5,-1.4253665,-47.152988
57718750,-1.4190725,-47.260509
57748437.5,-1.416433,-47.145702
57778125,-1.4159632,-47.29327
57807812.5,-1.42342,-47.33374
57837500,-1.4413294,-47.377502
57867187.5,-1.4295796,-47.393665
57896875,-1.4231528,-47.47155
57926562.5,-1.4099076,-47.443714
57956250,-1.4290586,-47.428757
57985937.5,-1.4098719,-47.624352
58015625,-1.4355576,-47.771172
58045312.5,-1.4103963,-47.421509
58075000,-1.4437269,-47.586864
58104687.5,-1.4094781,-47.527256
58134375,-1.4331909,-47.594734
58164062.5,-1.4139575,-47.637989
58193750,-1.4254755,-47.735641
58223437.5,-1.4247791,-47.793842
58253125,-1.4427494,-47.809761
58282812.5,-1.4485288,-47.856361
58312500,-1.4546316,-47.905037
58342187.5,-1.4373976,-47.80077
58371875,-1.4696243,-47.978649
58401562.5,-1.43538,-48.002937
58431250,-1.4596559,-47.976204
58460937.5,-1.4546821,-48.007748
58490625,-1.4613928,-48.099258
58520312.5,-1.456658,-48.113197
58550000,-1.4833852,-48.090248
58579687.5,-1.4506592,-48.187511
58609375,-1.4796849,-48.01281
58639062.5,-1.4764148,-48.270073
58668750,-1.4670252,-48.312069
58698437.5,-1.4669927,-48.078976
58728125,-1.4837843,-48.137253
58757812.5,-1.4551272,-48.30864
58787500,-1.4820923,-48.327877
58817187.5,-1.494681,-48.332787
58846875,-1.4924624,-48.248074
58876562.5,-1.4844965,-48.343132
58906250,-1.4910688,-48.396763
58935937.5,-1.4954557,-48.397118
58965625,-1.5067755,-48.465839
58995312.5,-1.510923,-48.463676
59025000,-1.5007154,-48.492226
59054687.5,-1.4973385,-48.467918
59084375,-1.5216236,-48.478588
59114062.5,-1.4840698,-48.591286
59143750,-1.5080115,-48.677677
59173437.5,-1.5252171,-48.576942
59203125,-1.5196304,-48.73806
59232812.5,-1.5212169,-48.687237
59262500,-1.5233617,-48.610508
59292187.5,-1.5117829,-48.733372
59321875,-1.5147575,-48.66983
59351562.5,-1.5398023,-48.670582
59381250,-1.5132998,-48.642246
59410937.5,-1.5172831,-48.655552
59440625,-1.5571315,-48.834526
59470312.5,-1.5521935,-48.829681
59500000,-1.5301036,-48.718731
59529687.5,-1.550995,-48.625702
59559375,-1.5450609,-48.826984
59589062.5,-1.5348759,-48.852818
59618750,-1.5557566,-48.858147
59648437.5,-1.559377,-48.802242
59678125,-1.5874081,-48.7439
59707812.5,-1.5843821,-48.861137
59737500,-1.5783639,-48.931118
59767187.5,-1.5832458,-48.94865
59796875,-1.5857993,-49.034115
59826562.5,-1.5872719,-48.892105
59856250,-1.5970243,-48.975742
59885937.5,-1.5848927,-48.986759
59915625,-1.5722768,-49.018871
59945312.5,-1.57639,-48.92342
59975000,-1.5998973,-49.132004
60004687.5,-1.5976877,-49.056965
60034375,-1.6065834,-49.049648
60064062.5,-1.5854236,-49.069683
60093750,-1.5998627,-48.99398
60123437.5,-1.6096916,-49.071651
60153125,-1.5989875,-48.933029
60182812.5,-1.6255326,-49.129669
60212500,-1.6316081,-49.059151
60242187.5,-1.6156155,-48.973305
60271875,-1.6382457,-49.099621
60301562.5,-1.6219348,-49.212471
60331250,-1.6270802,-49.138741
60360937.5,-1.6186312,-49.05777
60390625,-1.6117654,-49.108051
60420312.5,-1.6444048,-49.065987
60450000,-1.6021783,-49.085445
60479687.5,-1.6394702,-49.027775
60509375,-1.6169339,-49.034306
60539062.5,-1.6400236,-49.071213
60568750,-1.6205803,-48.973606
60598437.5,-1.6513618,-49.154263
60628125,-1.6342535,-49.176239
60657812.5,-1.6357296,-49.08004
60687500,-1.6737062,-49.034637
60717187.5,-1.6716383,-48.914433
60746875,-1.6667932,-49.005405
60776562.5,-1.6343985,-49.128448
60806250,-1.6541861,-49.021221
60835937.5,-1.6471581,-48.988579
60865625,-1.6620451,-48.955318
60895312.5,-1.652409,-49.047176
60925000,-1.6757636,-49.14959
60954687.5,-1.6758167,-49.15464
60984375,-1.6693462,-49.010838
61014062.5,-1.6392783,-49.161098
61043750,-1.6654718,-49.011948
61073437.5,-1.666977,-48.919174
61103125,-1.6512697,-48.886883
61132812.5,-1.6576911,-48.989758
61162500,-1.6957104,-49.07341
61192187.5,-1.6690539,-48.882187
61221875,-1.6495074,-48.826385
61251562.5,-1.6549286,-48.91687
61281250,-1.663747,-48.893291
61310937.5,-1.6469063,-48.919655
61340625,-1.6381977,-48.947102
61370312.5,-1.6563464,-49.065182
61400000,-1.6755371,-48.878826
61429687.5,-1.6669254,-48.892986
61459375,-1.6521727,-49.010147
61489062.5,-1.6413796,-48.914703
61518750,-1.6425852,-48.882248
61548437.5,-1.6736745,-48.878658
61578125,-1.6302371,-48.838673
61607812.5,-1.6422564,-48.873684
61637500,-1.6319883,-48.928303
61667187.5,-1.6315552,-48.922951
61696875,-1.6119153,-49.020748
61726562.5,-1.6383872,-49.060677
61756250,-1.6279914,-48.973473
61785937.5,-1.6192949,-48.859821
61815625,-1.6361883,-48.935711
61845312.5,-1.6151201,-49.022984
61875000,-1.6242157,-49.032589
61904687.5,-1.6118951,-48.744812
61934375,-1.623123,-49.047451
61964062.5,-1.6351019,-48.959473
61993750,-1.6257629,-49.016094
62023437.5,-1.6229128,-48.912121
62053125,-1.5888308,-49.098457
62082812.5,-1.607358,-49.023136
62112500,-1.5894439,-48.856308
62142187.5,-1.5931928,-49.107506
62171875,-1.6335785,-48.973564
62201562.5,-1.6084431,-48.945633
62231250,-1.614105,-49.062778
62260937.5,-1.6087234,-49.017918
62290625,-1.6091179,-49.026707
62320312.5,-1.6082981,-48.943581
62350000,-1.5928403,-48.992943
62379687.5,-1.6052507,-49.042416
62409375,-1.5940682,-48.871429
62439062.5,-1.6071373,-49.042179
62468750,-1.5856895,-49.047626
62498437.5,-1.6100721,-49.104336
62528125,-1.5857254,-49.128273
62557812.5,-1.5701604,-48.983284
62587500,-1.6037766,-49.225826
62617187.5,-1.5652525,-48.993324
62646875,-1.5962557,-49.184692
62676562.5,-1.5800493,-49.200375
62706250,-1.5765072,-49.066654
62735937.5,-1.5595883,-48.81028
62765625,-1.581131,-49.002937
62795312.5,-1.5695717,-49.086323
62825000,-1.5609149,-49.038074
62854687.5,-1.5775206,-49.144405
62884375,-1.5726856,-48.961212
62914062.5,-1.5371554,-49.142731
62943750,-1.5482782,-49.140232
62973437.5,-1.558332,-49.039852
63003125,-1.5529494,-49.093739
63032812.5,-1.5471282,-49.18507
63062500,-1.5514437,-49.052948
63092187.5,-1.5333806,-49.119137
63121875,-1.5357369,-49.175907
63151562.5,-1.5441543,-49.190891
63181250,-1.5251579,-49.189926
63210937.5,-1.5311319,-49.098404
63240625,-1.5300617,-49.193672
63270312.5,-1.5351686,-49.27924
63300000,-1.5083157,-49.367466
63329687.5,-1.5121882,-49.047054
63359375,-1.511835,-49.195087
63389062.5,-1.5161858,-49.167564
63418750,-1.5195251,-49.246151
63448437.5,-1.5194596,-49.240692
63478125,-1.5028827,-49.381458
63507812.5,-1.5115253,-49.256893
63537500,-1.4980426,-49.314289
63567187.5,-1.4854015,-49.344055
63596875,-1.4992335,-49.220192
63626562.5,-1.5016379,-49.246052
63656250,-1.4909844,-49.500301
63685937.5,-1.4866339,-49.358597
63715625,-1.4916719,-49.474915
63745312.5,-1.4826488,-49.390446
63775000,-1.4689008,-49.519573
63804687.5,-1.4922626,-49.544468
63834375,-1.4666712,-49.548737
63864062.5,-1.4557704,-49.384884
63893750,-1.4721904,-49.590549
63923437.5,-1.441385,-49.494991
63953125,-1.4300058,-49.643234
63982812.5,-1.4573454,-49.499329
64012500,-1.4458091,-49.58004
64042187.5,-1.4376252,-49.655949
64071875,-1.4368248,-49.462124
64101562.5,-1.4328074,-49.433437
64131250,-1.439486,-49.569439
64160937.5,-1.4022238,-49.672989
64190625,-1.4185203,-49.74358
64220312.5,-1.4029834,-49.599014
64250000,-1.3859779,-49.797874
64279687.5,-1.3986825,-49.759068
64309375,-1.3830488,-49.793785
64339062.5,-1.4008982,-49.775928
64368750,-1.3975257,-49.899517
64398437.5,-1.3971182,-49.761326
64428125,-1.3768684,-49.811367
64457812.5,-1.4050441,-49.932621
64487500,-1.3838261,-49.823399
64517187.5,-1.3600422,-49.878193
64546875,-1.3574857,-50.004223
64576562.5,-1.376573,-50.15028
64606250,-1.3694158,-50.103924
64635937.5,-1.3643426,-50.032032
64665625,-1.364603,-50.149948
64695312.5,-1.3794894,-50.045269
64725000,-1.3417677,-50.108261
64754687.5,-1.3620237,-50.157215
64784375,-1.3262304,-50.204914
64814062.5,-1.3312218,-50.205894
64843750,-1.350775,-50.258759
64873437.5,-1.3250003,-50.315624
64903125,-1.3461578,-50.213318
64932812.5,-1.3403094,-50.280708
64962500,-1.3304149,-50.482941
64992187.5,-1.3187597,-50.428699
65021875,-1.3185935,-50.393627
65051562.5,-1.324277,-50.399811
65081250,-1.30843,-50.446114
65110937.5,-1.318312,-50.57798
65140625,-1.3220272,-50.737698
65170312.5,-1.3070916,-50.567265
65200000,-1.3228346,-50.557316
65229687.5,-1.298673,-50.781975
65259375,-1.2763735,-50.729729
65289062.5,-1.30103,-50.783226
65318750,-1.3000255,-50.801609
65348437.5,-1.2921381,-50.945843
65378125,-1.2883072,-51.028778
65407812.5,-1.2786149,-51.005573
65437500,-1.2718771,-50.977394
65467187.5,-1.2794595,-51.016682
65496875,-1.2850096,-51.192272
65526562.5,-1.2933716,-51.191822
65556250,-1.2624583,-51.147465
65585937.5,-1.273402,-51.13699
65615625,-1.2752022,-51.103039
65645312.5,-1.2526624,-51.125046
65675000,-1.2820202,-51.32935
65704687.5,-1.2590816,-51.372601
65734375,-1.2722102,-51.432011
65764062.5,-1.2402122,-51.305878
65793750,-1.2594661,-51.426296
65823437.5,-1.2640882,-51.454731
65853125,-1.2345374,-51.449966
65882812.5,-1.2426176,-51.491085
65912500,-1.2488617,-51.65379
65942187.5,-1.2273055,-51.709652
65971875,-1.2311503,-51.696613
66001562.5,-1.2424722,-51.786369
66031250,-1.2412361,-51.701157
66060937.5,-1.2354612,-51.742718
66090625,-1.229418,-51.869869
66120312.5,-1.222827,-51.903229
66150000,-1.2142122,-51.954582
66179687.5,-1.2129378,-51.943794
66209375,-1.2002689,-52.023827
66239062.5,-1.2343401,-51.981701
66268750,-1.237077,-52.116035
66298437.5,-1.2231728,-52.069469
66328125,-1.1950773,-52.167953
66357812.5,-1.2310659,-52.429749
66387500,-1.214234,-52.368904
66417187.5,-1.2030841,-52.326641
66446875,-1.2259731,-52.375641
66476562.5,-1.2113494,-52.584614
66506250,-1.2015595,-52.470356
66535937.5,-1.2069664,-52.611298
66565625,-1.2108458,-52.468452
66595312.5,-1.2318615,-52.625824
66625000,-1.203371,-52.625561
66654687.5,-1.2030748,-52.853474
66684375,-1.2407136,-52.68185
66714062.5,-1.1933496,-52.850277
66743750,-1.2032743,-52.818359
66773437.5,-1.2025139,-52.937592
66803125,-1.1860154,-53.048241
66832812.5,-1.2063586,-53.044125
66862500,-1.2038546,-53.078503
66892187.5,-1.1844342,-52.971535
66921875,-1.1770452,-53.23769
66951562.5,-1.1901051,-53.140202
66981250,-1.1763991,-53.081017
67010937.5,-1.1861155,-53.250988
67040625,-1.2170058,-53.375763
67070312.5,-1.1763932,-53.376888
67100000,-1.1889799,-53.227051
67129687.5,-1.173353,-53.321201
67159375,-1.2105005,-53.909538
67189062.5,-1.1810728,-53.433029
67218750,-1.2089242,-53.766705
67248437.5,-1.2098923,-53.580101
67278125,-1.1942568,-53.645817
67307812.5,-1.1888075,-53.755222
67337500,-1.1846814,-53.800613
67367187.5,-1.1899247,-53.819946
67396875,-1.1709508,-53.950974
67426562.5,-1.1864023,-54.0704
67456250,-1.1832478,-54.046135
67485937.5,-1.1897877,-53.990005
67515625,-1.2164804,-54.093925
67545312.5,-1.1941454,-54.088875
67575000,-1.1468911,-54.184166
67604687.5,-1.1997931,-54.349262
67634375,-1.1912974,-54.329163
67664062.5,-1.2037398,-54.239464
67693750,-1.1997535,-54.372768
67723437.5,-1.1785109,-54.443184
67753125,-1.1908135,-54.605202
67782812.5,-1.1697501,-54.485195
67812500,-1.175077,-54.475552
67842187.5,-1.1866935,-54.576305
67871875,-1.2001821,-54.634617
67901562.5,-1.1875323,-54.830509
67931250,-1.1676335,-54.842438
67960937.5,-1.1932342,-54.856438
67990625,-1.1786766,-54.95113
68020312.5,-1.2011312,-54.921829
68050000,-1.1762191,-55
68079687.5,-1.1826227,-54.975319
68109375,-1.1935234,-55.161449
68139062.5,-1.1891487,-54.91515
68168750,-1.1926227,-55.234814
68198437.5,-1.1902032,-55.161869
68228125,-1.185946,-55.156269
68257812.5,-1.2056695,-55.096905
68287500,-1.1979457,-55.364555
68317187.5,-1.1900721,-55.341442
68346875,-1.1986721,-55.480827
68376562.5,-1.1859748,-55.409885
68406250,-1.2109395,-55.475735
68435937.5,-1.1993371,-55.626411
68465625,-1.1938219,-55.503956
68495312.5,-1.1870825,-55.506279
68525000,-1.210494,-55.650719
68554687.5,-1.1923892,-55.647831
68584375,-1.2070701,-55.788574
68614062.5,-1.2149866,-55.93026
68643750,-1.2020246,-55.732574
68673437.5,-1.2223427,-55.895985
68703125,-1.189749,-55.94981
68732812.5,-1.1996094,-56.120552
68762500,-1.2078536,-56.166843
68792187.5,-1.226905,-56.236515
68821875,-1.2259469,-56.266823
68851562.5,-1.1901355,-56.234863
68881250,-1.2378945,-56.179493
68910937.5,-1.214636,-56.318943
68940625,-1.2245315,-56.284817
68970312.5,-1.2296504,-56.377274
69000000,-1.2282926,-56.434933
69029687.5,-1.2268871,-56.402195
69059375,-1.2299743,-56.615608
69089062.5,-1.2497311,-56.633297
69118750,-1.2431347,-56.626495
69148437.5,-1.2206026,-56.755219
69178125,-1.2492243,-56.71954
69207812.5,-1.235881,-56.812119
69237500,-1.2543571,-56.708275
69267187.5,-1.2399139,-56.848286
69296875,-1.2350278,-56.808189
69326562.5,-1.2573042,-57.034431
69356250,-1.2574701,-56.861423
69385937.5,-1.258607,-56.913944
69415625,-1.2644051,-57.004864
69445312.5,-1.2576218,-57.069424
69475000,-1.2577323,-57.056656
69504687.5,-1.2302117,-57.184128
69534375,-1.2580304,-57.046661
69564062.5,-1.2686206,-57.30925
69593750,-1.2862403,-57.277832
69623437.5,-1.2587225,-57.23716
69653125,-1.2650555,-57.259895
69682812.5,-1.2761676,-57.508488
69712500,-1.27985,-57.486473
69742187.5,-1.285459,-57.475258
69771875,-1.2899485,-57.423527
69801562.5,-1.2731012,-57.600796
69831250,-1.2762377,-57.502293
69860937.5,-1.2764708,-57.764297
69890625,-1.2997779,-57.72686
69920312.5,-1.2831926,-57.610691
69950000,-1.3046731,-57.70208
69979687.5,-1.2932457,-57.961807
70009375,-1.3115878,-57.761463
70039062.5,-1.2952561,-57.842503
70068750,-1.3103181,-57.980145
70098437.5,-1.3387121,-57.907505
70128125,-1.3187046,-57.950768
70157812.5,-1.3158813,-57.976765
70187500,-1.3061136,-58.0914
70217187.5,-1.3245845,-58.069851
70246875,-1.3048372,-58.030727
70276562.5,-1.3052406,-58.202412
70306250,-1.3173116,-58.070023
70335937.5,-1.3430479,-58.131481
70365625,-1.3255658,-58.061691
70395312.5,-1.3372996,-58.180134
70425000,-1.3458263,-58.454807
70454687.5,-1.3320644,-58.424355
70484375,-1.3543178,-58.243469
70514062.5,-1.3384781,-58.319347
70543750,-1.3486083,-58.432583
70573437.5,-1.3447233,-58.428566
70603125,-1.3359753,-58.410835
70632812.5,-1.3297855,-58.479153
70662500,-1.3266249,-58.569725
70692187.5,-1.35037,-58.406868
70721875,-1.3687092,-58.582596
70751562.5,-1.3583149,-58.725857
70781250,-1.3577373,-58.471603
70810937.5,-1.3528185,-58.672718
70840625,-1.3577406,-58.621902
70870312.5,-1.3740559,-58.607723
70900000,-1.3395693,-58.91312
70929687.5,-1.3773338,-58.817703
70959375,-1.3716576,-58.901154
70989062.5,-1.372769,-58.595798
71018750,-1.3668647,-58.792084
71048437.5,-1.3945446,-58.946152
71078125,-1.3742585,-58.624321
71107812.5,-1.3752029,-58.886307
71137500,-1.3956343,-58.88966
71167187.5,-1.3799088,-58.888096
71196875,-1.37604,-58.941017
71226562.5,-1.3914816,-58.781406
71256250,-1.3902065,-59.044464
71285937.5,-1.3706217,-59.119186
71315625,-1.3977355,-59.186279
71345312.5,-1.3960208,-59.00127
71375000,-1.4076468,-59.04174
71404687.5,-1.4177451,-59.405968
71434375,-1.4056022,-59.039494
71464062.5,-1.3969036,-59.238743
71493750,-1.4088862,-59.14489
71523437.5,-1.4270645,-59.316772
71553125,-1.4265137,-59.36491
71582812.5,-1.3927761,-59.351013
71612500,-1.4178076,-59.24683
71642187.5,-1.4015563,-59.31628
71671875,-1.4176661,-59.470398
71701562.5,-1.3992932,-59.29221
71731250,-1.4340898,-59.452461
71760937.5,-1.4246114,-59.422489
71790625,-1.4267722,-59.323486
71820312.5,-1.3971924,-59.424122
71850000,-1.4018242,-59.54496
71879687.5,-1.389498,-59.27594
71909375,-1.4599648,-59.357567
71939062.5,-1.4203619,-59.541759
71968750,-1.4194651,-59.533165
71998437.5,-1.4035211,-59.535671
72028125,-1.4346914,-59.523808
72057812.5,-1.4445862,-59.562065
72087500,-1.447566,-59.62965
72117187.5,-1.4222376,-59.56485
72146875,-1.4197079,-59.634178
72176562.5,-1.4319706,-59.674667
72206250,-1.4299381,-59.604324
72235937.5,-1.4320295,-59.758739
72265625,-1.4375552,-59.681988
72295312.5,-1.4168402,-59.71513
72325000,-1.4285764,-59.659557
72354687.5,-1.4301666,-59.719322
72384375,-1.422226,-59.788425
72414062.5,-1.4229757,-59.874313
72443750,-1.4240471,-59.920246
72473437.5,-1.4427626,-59.809761
72503125,-1.4236279,-59.800854
72532812.5,-1.4391223,-59.984097
72562500,-1.4436985,-59.962608
72592187.5,-1.4149151,-59.76133
72621875,-1.4417249,-59.880432
72651562.5,-1.4162853,-59.9408
72681250,-1.3992194,-59.964924
72710937.5,-1.4327116,-59.804291
72740625,-1.4009218,-60.036934
72770312.5,-1.4286509,-60.16272
