!CSV A.01.01
!Agilent Technologies,N5230C,MY49001079,A.09.31.02
!Agilent N5230C: A.09.31.02
!Date: Friday, November 15, 2019 16:13:02
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG)
52968750,-1.6026267,-43.514759
52998437.5,-1.6079364,-43.621689
53028125,-1.6037855,-43.536549
53057812.5,-1.6031138,-43.283062
53087500,-1.6016383,-43.388237
53117187.5,-1.6114084,-43.511589
53146875,-1.5879138,-43.243095
53176562.5,-1.59152,-43.458073
53206250,-1.5737072,-43.463467
53235937.5,-1.5951602,-43.535313
53265625,-1.5963637,-43.368153
53295312.5,-1.5752498,-43.334442
53325000,-1.5663404,-43.416016
53354687.5,-1.5725706,-43.357395
53384375,-1.5765301,-43.432327
53414062.5,-1.5771189,-43.364639
53443750,-1.5731113,-43.382607
53473437.5,-1.5546337,-43.46283
53503125,-1.5680866,-43.592999
53532812.5,-1.5545841,-43.334057
53562500,-1.5574447,-43.461746
53592187.5,-1.5699208,-43.458603
53621875,-1.546881,-43.438766
53651562.5,-1.5532573,-43.3969
53681250,-1.5420849,-43.424355
53710937.5,-1.5372225,-43.418129
53740625,-1.5378195,-43.422283
53770312.5,-1.5149829,-43.518475
53800000,-1.545377,-43.47715
53829687.5,-1.5375347,-43.314022
53859375,-1.5174294,-43.431835
53889062.5,-1.5197042,-43.47506
53918750,-1.5131218,-43.572361
53948437.5,-1.5135008,-43.411407
53978125,-1.5132985,-43.390602
54007812.5,-1.5267026,-43.568722
54037500,-1.5242279,-43.692345
54067187.5,-1.5006104,-43.616531
54096875,-1.5261748,-43.674393
54126562.5,-1.5161262,-43.570789
54156250,-1.497918,-43.685558
54185937.5,-1.5161699,-43.750416
54215625,-1.5106573,-43.679878
54245312.5,-1.4872015,-43.652576
54275000,-1.5084206,-43.621227
54304687.5,-1.4749639,-43.559319
54334375,-1.4987659,-43.746475
54364062.5,-1.4935455,-43.670021
54393750,-1.4787666,-43.797562
54423437.5,-1.4911051,-43.94463
54453125,-1.4743736,-43.760685
54482812.5,-1.4627631,-43.700321
54512500,-1.4716223,-43.849197
54542187.5,-1.4701921,-43.810749
54571875,-1.4927249,-43.849277
54601562.5,-1.474987,-43.783619
54631250,-1.4693366,-43.882381
54660937.5,-1.4528866,-44.024822
54690625,-1.4406155,-44.05843
54720312.5,-1.4427506,-44.020782
54750000,-1.474586,-44.119499
54779687.5,-1.4693373,-44.041134
54809375,-1.4337411,-44.067768
54839062.5,-1.4357345,-44.12178
54868750,-1.4120852,-43.951611
54898437.5,-1.4499012,-44.209267
54928125,-1.4545764,-44.107334
54957812.5,-1.4468387,-44.130527
54987500,-1.453094,-44.196087
55017187.5,-1.4291341,-44.328979
55046875,-1.4633505,-44.201523
55076562.5,-1.4257308,-44.41264
55106250,-1.4257904,-44.226955
55135937.5,-1.4295664,-44.347137
55165625,-1.4144094,-44.329792
55195312.5,-1.4398414,-44.482342
55225000,-1.4100311,-44.304893
55254687.5,-1.4165369,-44.368938
55284375,-1.3984897,-44.500027
55314062.5,-1.4362581,-44.359585
55343750,-1.4093627,-44.480587
55373437.5,-1.3951132,-44.541512
55403125,-1.4207793,-44.683067
55432812.5,-1.4048625,-44.610165
55462500,-1.4034803,-44.564068
55492187.5,-1.4199361,-44.804493
55521875,-1.4288583,-44.706837
55551562.5,-1.4053338,-44.683464
55581250,-1.4033948,-44.74189
55610937.5,-1.3828001,-44.79665
55640625,-1.3933103,-44.816593
55670312.5,-1.4133328,-44.88982
55700000,-1.4179617,-44.916176
55729687.5,-1.4148341,-44.900536
55759375,-1.4078209,-44.98526
55789062.5,-1.3916658,-44.972538
55818750,-1.3882592,-45.047401
55848437.5,-1.3816736,-45.043694
55878125,-1.3888316,-45.086868
55907812.5,-1.3925,-45.072132
55937500,-1.3904041,-45.168907
55967187.5,-1.3795117,-45.138916
55996875,-1.4001435,-45.173531
56026562.5,-1.3723408,-45.297913
56056250,-1.3825171,-45.141365
56085937.5,-1.3796924,-45.42395
56115625,-1.4059519,-45.284519
56145312.5,-1.3749495,-45.472782
56175000,-1.395195,-45.603191
56204687.5,-1.370435,-45.245132
56234375,-1.3947212,-45.511837
56264062.5,-1.3726594,-45.534599
56293750,-1.3863156,-45.442921
56323437.5,-1.3923136,-45.604469
56353125,-1.3921078,-45.612457
56382812.5,-1.3544564,-45.512611
56412500,-1.394815,-45.821301
56442187.5,-1.3942422,-45.610882
56471875,-1.3919427,-45.697765
56501562.5,-1.3852491,-45.75042
56531250,-1.3812881,-45.905457
56560937.5,-1.3825091,-45.838375
56590625,-1.3637559,-46.054764
56620312.5,-1.3471444,-45.870991
56650000,-1.3888022,-46.127594
56679687.5,-1.3679454,-45.997753
56709375,-1.4086845,-45.979332
56739062.5,-1.3603801,-46.009457
56768750,-1.3796225,-46.174034
56798437.5,-1.3823127,-46.053864
56828125,-1.3868029,-46.102848
56857812.5,-1.3755367,-46.098114
56887500,-1.3668011,-46.203075
56917187.5,-1.3877066,-46.234669
56946875,-1.3805592,-46.25684
56976562.5,-1.3756684,-46.301315
57006250,-1.37959,-46.388897
57035937.5,-1.3702445,-46.402653
57065625,-1.3727386,-46.486683
57095312.5,-1.386197,-46.473392
57125000,-1.369185,-46.463409
57154687.5,-1.3929683,-46.583725
57184375,-1.4066883,-46.655918
57214062.5,-1.4071004,-46.588619
57243750,-1.3910946,-46.611454
57273437.5,-1.3967279,-46.66877
57303125,-1.3996462,-46.76162
57332812.5,-1.3922696,-46.690704
57362500,-1.3880844,-46.754704
57392187.5,-1.3936479,-46.867943
57421875,-1.4145713,-46.867016
57451562.5,-1.4080904,-46.949848
57481250,-1.4004309,-46.942009
57510937.5,-1.3936601,-46.895805
57540625,-1.4100828,-47.072086
57570312.5,-1.4107093,-46.984459
57600000,-1.3999177,-47.048782
57629687.5,-1.4204866,-47.218323
57659375,-1.3850856,-47.286125
57689062.5,-1.4165298,-47.176655
57718750,-1.4134682,-47.14156
57748437.5,-1.4154345,-47.153633
57778125,-1.4132631,-47.254456
57807812.5,-1.4189738,-47.322567
57837500,-1.4131474,-47.419632
57867187.5,-1.4115037,-47.390446
57896875,-1.4189881,-47.504128
57926562.5,-1.412478,-47.334602
57956250,-1.4388496,-47.453312
57985937.5,-1.409294,-47.594406
58015625,-1.4329844,-47.753693
58045312.5,-1.4228336,-47.450859
58075000,-1.4194751,-47.515854
58104687.5,-1.4040068,-47.501789
58134375,-1.4392866,-47.640797
58164062.5,-1.409517,-47.653927
58193750,-1.4286929,-47.680344
58223437.5,-1.4269987,-47.784767
58253125,-1.452198,-47.841084
58282812.5,-1.4523081,-47.866085
58312500,-1.447243,-47.927795
58342187.5,-1.4564322,-47.873104
58371875,-1.4554696,-47.871441
58401562.5,-1.4413322,-47.930626
58431250,-1.4485819,-47.981052
58460937.5,-1.4620677,-47.967609
58490625,-1.4687356,-48.067585
58520312.5,-1.4590566,-48.128178
58550000,-1.4675819,-47.975666
58579687.5,-1.4539489,-48.262867
58609375,-1.4869155,-48.079659
58639062.5,-1.4801803,-48.308315
58668750,-1.4534472,-48.229057
58698437.5,-1.4600714,-48.188698
58728125,-1.4782286,-48.26099
58757812.5,-1.4659102,-48.275253
58787500,-1.4878498,-48.317699
58817187.5,-1.493964,-48.337292
58846875,-1.4720197,-48.221729
58876562.5,-1.4804415,-48.30798
58906250,-1.4719049,-48.431812
58935937.5,-1.5037711,-48.339504
58965625,-1.5027846,-48.354816
58995312.5,-1.5060613,-48.521084
59025000,-1.5119739,-48.593094
59054687.5,-1.4869941,-48.573208
59084375,-1.5012401,-48.533653
59114062.5,-1.4685916,-48.487617
59143750,-1.5022317,-48.62397
59173437.5,-1.4855814,-48.602821
59203125,-1.5008273,-48.743546
59232812.5,-1.5157568,-48.608894
59262500,-1.522104,-48.51532
59292187.5,-1.5220728,-48.802032
59321875,-1.5165371,-48.799599
59351562.5,-1.5341076,-48.629871
59381250,-1.5356243,-48.537479
59410937.5,-1.5051662,-48.703995
59440625,-1.555009,-48.785717
59470312.5,-1.5461092,-48.768234
59500000,-1.54485,-48.827202
59529687.5,-1.5520968,-48.654423
59559375,-1.5485665,-48.820236
59589062.5,-1.5360954,-48.818653
59618750,-1.5781802,-48.810806
59648437.5,-1.5458765,-48.686878
59678125,-1.5613164,-48.866859
59707812.5,-1.5906507,-48.941959
59737500,-1.5682465,-49.021961
59767187.5,-1.5757899,-48.901443
59796875,-1.590796,-49.051117
59826562.5,-1.5936488,-48.884834
59856250,-1.583262,-48.947227
59885937.5,-1.5796417,-49.125347
59915625,-1.5602576,-49.039207
59945312.5,-1.5954432,-48.930889
59975000,-1.5855681,-49.16116
60004687.5,-1.5881759,-49.019611
60034375,-1.608784,-49.04409
60064062.5,-1.5939404,-48.99963
60093750,-1.5952533,-49.112823
60123437.5,-1.6051364,-49.225204
60153125,-1.6194079,-49.069176
60182812.5,-1.6391286,-49.236691
60212500,-1.6182311,-49.168552
60242187.5,-1.6118166,-48.971748
60271875,-1.633405,-49.057373
60301562.5,-1.6291612,-49.21336
60331250,-1.6316288,-49.068748
60360937.5,-1.6148435,-49.081909
60390625,-1.615293,-49.079048
60420312.5,-1.6381707,-49.212009
60450000,-1.6123173,-49.123608
60479687.5,-1.6372914,-48.901703
60509375,-1.6268578,-49.085232
60539062.5,-1.6492248,-49.102509
60568750,-1.615809,-49.103863
60598437.5,-1.6455281,-49.1577
60628125,-1.6314725,-49.242729
60657812.5,-1.6367877,-49.016815
60687500,-1.6484392,-49.101864
60717187.5,-1.6601113,-48.921509
60746875,-1.6581409,-48.991116
60776562.5,-1.6324975,-49.212841
60806250,-1.6631129,-49.099609
60835937.5,-1.6566473,-49.020226
60865625,-1.6649804,-48.954479
60895312.5,-1.6650255,-48.97739
60925000,-1.6690822,-49.135048
60954687.5,-1.6637819,-49.241127
60984375,-1.6578608,-49.002254
61014062.5,-1.6357886,-49.105484
61043750,-1.6594968,-48.887527
61073437.5,-1.6694943,-48.980007
61103125,-1.6742836,-48.962418
61132812.5,-1.6611068,-49.076462
61162500,-1.6661332,-48.93755
61192187.5,-1.6558293,-48.912258
61221875,-1.6602817,-48.874531
61251562.5,-1.6622428,-49.03117
61281250,-1.6599123,-48.98872
61310937.5,-1.6454805,-48.926212
61340625,-1.6305469,-48.932571
61370312.5,-1.6621439,-49.057339
61400000,-1.6608465,-48.878922
61429687.5,-1.6473731,-48.979813
61459375,-1.643098,-48.964298
61489062.5,-1.6462575,-48.935242
61518750,-1.624022,-49.017437
61548437.5,-1.6563321,-48.950294
61578125,-1.6325431,-48.828396
61607812.5,-1.646646,-48.910881
61637500,-1.6205374,-48.969788
61667187.5,-1.654636,-48.843117
61696875,-1.6262887,-48.905674
61726562.5,-1.6275556,-48.996979
61756250,-1.6214355,-48.95953
61785937.5,-1.6240553,-48.863346
61815625,-1.6301808,-48.897415
61845312.5,-1.6053954,-49.022053
61875000,-1.622788,-49.0714
61904687.5,-1.6109239,-48.803017
61934375,-1.6131349,-48.941467
61964062.5,-1.6366593,-48.991253
61993750,-1.6300038,-49.080917
62023437.5,-1.6282026,-48.953209
62053125,-1.5850602,-49.025372
62082812.5,-1.6129955,-48.96069
62112500,-1.5856165,-48.865437
62142187.5,-1.6021794,-49.095932
62171875,-1.622849,-49.041645
62201562.5,-1.6096333,-48.908409
62231250,-1.5925626,-49.101166
62260937.5,-1.6153291,-48.982147
62290625,-1.6022305,-49.035854
62320312.5,-1.5998722,-49.091957
62350000,-1.5769879,-49.071182
62379687.5,-1.6115137,-49.11808
62409375,-1.6020911,-49.06345
62439062.5,-1.6027445,-49.036499
62468750,-1.6032462,-49.115013
62498437.5,-1.6146497,-49.03223
62528125,-1.5933131,-49.164158
62557812.5,-1.5726378,-48.932724
62587500,-1.6147336,-49.279865
62617187.5,-1.5725455,-48.991611
62646875,-1.5768148,-49.232491
62676562.5,-1.5894153,-49.279343
62706250,-1.5709245,-49.107323
62735937.5,-1.5777055,-48.817337
62765625,-1.5768816,-48.98679
62795312.5,-1.5734657,-49.04686
62825000,-1.5641826,-49.141731
62854687.5,-1.5708885,-49.181194
62884375,-1.5634023,-49.136196
62914062.5,-1.5380394,-49.039333
62943750,-1.5578072,-49.105385
62973437.5,-1.5533096,-49.147484
63003125,-1.5637832,-49.207382
63032812.5,-1.5547162,-49.137627
63062500,-1.5378361,-49.153988
63092187.5,-1.5588303,-49.164673
63121875,-1.5308138,-49.149879
63151562.5,-1.5305909,-49.32151
63181250,-1.522833,-49.156967
63210937.5,-1.5317723,-49.125362
63240625,-1.5158061,-49.228474
63270312.5,-1.539718,-49.319881
63300000,-1.514147,-49.389702
63329687.5,-1.5092381,-49.137878
63359375,-1.5140113,-49.165985
63389062.5,-1.5137807,-49.317081
63418750,-1.5140482,-49.291145
63448437.5,-1.5212408,-49.205879
63478125,-1.5154603,-49.335644
63507812.5,-1.5014865,-49.327541
63537500,-1.4995072,-49.340942
63567187.5,-1.492898,-49.420525
63596875,-1.499229,-49.206886
63626562.5,-1.48452,-49.390625
63656250,-1.4843768,-49.484665
63685937.5,-1.4942462,-49.259403
63715625,-1.4945446,-49.405346
63745312.5,-1.4773417,-49.378014
63775000,-1.4751757,-49.534885
63804687.5,-1.4704411,-49.505085
63834375,-1.4703625,-49.488976
63864062.5,-1.4545261,-49.398804
63893750,-1.463775,-49.632908
63923437.5,-1.4469568,-49.46204
63953125,-1.4265324,-49.733547
63982812.5,-1.4524368,-49.542732
64012500,-1.4549223,-49.629639
64042187.5,-1.4307324,-49.775818
64071875,-1.424401,-49.481621
64101562.5,-1.4304307,-49.489269
64131250,-1.4363317,-49.603088
64160937.5,-1.4014202,-49.63134
64190625,-1.4198219,-49.734177
64220312.5,-1.3925711,-49.693802
64250000,-1.3920996,-49.806675
64279687.5,-1.3860474,-49.818649
64309375,-1.3987476,-49.815262
64339062.5,-1.3997195,-49.847504
64368750,-1.4021316,-49.948959
64398437.5,-1.3918985,-49.910339
64428125,-1.3942266,-49.840439
64457812.5,-1.3933281,-49.979389
64487500,-1.3647,-49.987537
64517187.5,-1.3601921,-49.984325
64546875,-1.3533229,-49.998787
64576562.5,-1.3711981,-50.107441
64606250,-1.3552749,-50.140892
64635937.5,-1.3522042,-50.117775
64665625,-1.3481865,-50.162266
64695312.5,-1.3755888,-50.122604
64725000,-1.3394667,-50.090412
64754687.5,-1.3480903,-50.066856
64784375,-1.3524517,-50.183083
64814062.5,-1.3244932,-50.310833
64843750,-1.3397827,-50.34164
64873437.5,-1.3264315,-50.326859
64903125,-1.3353279,-50.352577
64932812.5,-1.3307518,-50.347778
64962500,-1.3231566,-50.530277
64992187.5,-1.3228338,-50.660885
65021875,-1.3165128,-50.421688
65051562.5,-1.3139837,-50.360256
65081250,-1.3087587,-50.458027
65110937.5,-1.3112614,-50.63261
65140625,-1.3100181,-50.716679
65170312.5,-1.300004,-50.616398
65200000,-1.3114966,-50.640995
65229687.5,-1.2890673,-50.794277
65259375,-1.2735155,-50.71629
65289062.5,-1.2960972,-50.880875
65318750,-1.3101611,-50.768421
65348437.5,-1.3061781,-51.0247
65378125,-1.2687593,-51.072708
65407812.5,-1.292202,-50.979523
65437500,-1.2806435,-51.150101
65467187.5,-1.2869282,-51.07132
65496875,-1.2732528,-51.246666
65526562.5,-1.2916603,-51.207874
65556250,-1.2632608,-51.19598
65585937.5,-1.2665203,-51.18655
65615625,-1.257669,-51.15744
65645312.5,-1.2604054,-51.234711
65675000,-1.2746422,-51.314987
65704687.5,-1.2511889,-51.48856
65734375,-1.2828482,-51.426201
65764062.5,-1.246587,-51.455997
65793750,-1.2544018,-51.488365
65823437.5,-1.2505875,-51.592159
65853125,-1.2374438,-51.594124
65882812.5,-1.2357301,-51.496929
65912500,-1.2234613,-51.63863
65942187.5,-1.2300649,-51.726391
65971875,-1.2180145,-51.868813
66001562.5,-1.2423871,-51.861851
66031250,-1.2281251,-51.824913
66060937.5,-1.2180554,-51.773411
66090625,-1.2239003,-51.835209
66120312.5,-1.2124757,-51.952862
66150000,-1.2145097,-51.930031
66179687.5,-1.2153014,-51.995365
66209375,-1.2139455,-52.120674
66239062.5,-1.2107164,-52.096481
66268750,-1.2367585,-52.05463
66298437.5,-1.2332437,-51.971275
66328125,-1.2295547,-52.234085
66357812.5,-1.2191951,-52.416435
66387500,-1.2209201,-52.470734
66417187.5,-1.2020864,-52.198555
66446875,-1.2143707,-52.412346
66476562.5,-1.2201378,-52.528809
66506250,-1.2019907,-52.488361
66535937.5,-1.2136729,-52.589962
66565625,-1.2069421,-52.578091
66595312.5,-1.2196374,-52.615376
66625000,-1.2104279,-52.549107
66654687.5,-1.2092246,-52.762993
66684375,-1.2458423,-52.803082
66714062.5,-1.1970664,-52.912312
66743750,-1.1996983,-52.763287
66773437.5,-1.1845773,-53.052456
66803125,-1.1911762,-52.943474
66832812.5,-1.2115142,-52.947361
66862500,-1.2058724,-53.113113
66892187.5,-1.1714187,-53.082848
66921875,-1.1996032,-53.21402
66951562.5,-1.1812479,-53.202869
66981250,-1.1879394,-53.246784
67010937.5,-1.1994003,-53.299057
67040625,-1.206297,-53.413376
67070312.5,-1.1863782,-53.397293
67100000,-1.1930265,-53.261562
67129687.5,-1.1737844,-53.329586
67159375,-1.2035307,-53.730522
67189062.5,-1.1735052,-53.514805
67218750,-1.2062918,-53.768291
67248437.5,-1.2079159,-53.647297
67278125,-1.1873454,-53.721432
67307812.5,-1.1635226,-53.868168
67337500,-1.1867657,-53.853218
67367187.5,-1.1960921,-53.826485
67396875,-1.1685869,-54.02475
67426562.5,-1.1904423,-54.144882
67456250,-1.1697243,-53.946533
67485937.5,-1.1793553,-54.128769
67515625,-1.205994,-54.116364
67545312.5,-1.1781739,-54.209896
67575000,-1.1660618,-54.235775
67604687.5,-1.1560673,-54.504425
67634375,-1.1863972,-54.385445
67664062.5,-1.2110389,-54.320412
67693750,-1.1969411,-54.324192
67723437.5,-1.1758921,-54.440357
67753125,-1.1953537,-54.57996
67782812.5,-1.1766543,-54.566223
67812500,-1.1870586,-54.434151
67842187.5,-1.1833365,-54.633133
67871875,-1.1812681,-54.706718
67901562.5,-1.1833866,-54.810242
67931250,-1.1677042,-54.842915
67960937.5,-1.194645,-54.807442
67990625,-1.1808408,-54.908047
68020312.5,-1.2079146,-54.916195
68050000,-1.1899383,-55.067345
68079687.5,-1.1803193,-55.098942
68109375,-1.1812757,-55.073372
68139062.5,-1.2047446,-54.9277
68168750,-1.1857308,-55.113621
68198437.5,-1.1806782,-55.243568
68228125,-1.1733989,-55.117771
68257812.5,-1.2011532,-55.253185
68287500,-1.187555,-55.423733
68317187.5,-1.1993157,-55.416496
68346875,-1.2045695,-55.415646
68376562.5,-1.1855208,-55.464432
68406250,-1.2234745,-55.42984
68435937.5,-1.1998864,-55.633076
68465625,-1.2082139,-55.551125
68495312.5,-1.1828789,-55.540775
68525000,-1.2098467,-55.651817
68554687.5,-1.1992316,-55.791218
68584375,-1.2155195,-55.86039
68614062.5,-1.2263526,-55.823879
68643750,-1.2120843,-55.786991
68673437.5,-1.2193092,-55.983601
68703125,-1.1896352,-55.946259
68732812.5,-1.2113327,-56.15987
68762500,-1.2086185,-56.215649
68792187.5,-1.2072443,-56.165024
68821875,-1.2283224,-56.318634
68851562.5,-1.2060345,-56.29607
68881250,-1.2301528,-56.348621
68910937.5,-1.2240319,-56.343681
68940625,-1.2098236,-56.422108
68970312.5,-1.2344193,-56.41077
69000000,-1.2438358,-56.443737
69029687.5,-1.2185816,-56.410583
69059375,-1.2354404,-56.594826
69089062.5,-1.2589973,-56.680454
69118750,-1.2476707,-56.700626
69148437.5,-1.213555,-56.738365
69178125,-1.2477962,-56.770241
69207812.5,-1.2558736,-56.840118
69237500,-1.2666076,-56.757229
69267187.5,-1.2549651,-56.933872
69296875,-1.2350458,-56.918354
69326562.5,-1.244874,-57.013069
69356250,-1.2600168,-56.980076
69385937.5,-1.2470833,-57.018703
69415625,-1.2589626,-56.965744
69445312.5,-1.2570539,-57.095135
69475000,-1.2508167,-57.138828
69504687.5,-1.2328806,-57.112209
69534375,-1.2549467,-57.127346
69564062.5,-1.2751396,-57.431866
69593750,-1.2967062,-57.250954
69623437.5,-1.273657,-57.300369
69653125,-1.2626431,-57.336319
69682812.5,-1.2875276,-57.489292
69712500,-1.2868066,-57.521976
69742187.5,-1.2879612,-57.448784
69771875,-1.2962983,-57.484383
69801562.5,-1.2710053,-57.585831
69831250,-1.2931986,-57.533394
69860937.5,-1.2755452,-57.763885
69890625,-1.2945147,-57.821739
69920312.5,-1.2917616,-57.726265
69950000,-1.3029565,-57.74192
69979687.5,-1.2862477,-58.025673
70009375,-1.2936347,-57.838978
70039062.5,-1.3028522,-57.869228
70068750,-1.3035222,-57.934273
70098437.5,-1.3248708,-57.863716
70128125,-1.3066424,-58.010525
70157812.5,-1.322296,-57.914764
70187500,-1.3032494,-58.073105
70217187.5,-1.3223419,-58.233921
70246875,-1.3155524,-58.125526
70276562.5,-1.3149437,-58.147518
70306250,-1.3200767,-58.08268
70335937.5,-1.3422029,-58.158741
70365625,-1.3259131,-58.134022
70395312.5,-1.3437611,-58.224442
70425000,-1.3406137,-58.477123
70454687.5,-1.3168719,-58.323635
70484375,-1.3327982,-58.306847
70514062.5,-1.3385799,-58.468163
70543750,-1.3652197,-58.416389
70573437.5,-1.3383905,-58.424763
70603125,-1.3328276,-58.446388
70632812.5,-1.3309102,-58.588108
70662500,-1.3376144,-58.482479
70692187.5,-1.3424872,-58.461735
70721875,-1.3817252,-58.688789
70751562.5,-1.3601313,-58.633835
70781250,-1.3730842,-58.465839
70810937.5,-1.3561141,-58.730816
70840625,-1.357003,-58.726952
70870312.5,-1.365675,-58.648827
70900000,-1.3396633,-58.835201
70929687.5,-1.4030005,-58.79808
70959375,-1.380354,-58.987572
70989062.5,-1.3669182,-58.645645
71018750,-1.3758134,-58.900822
71048437.5,-1.3753233,-58.883293
71078125,-1.3789036,-58.787563
71107812.5,-1.3844656,-58.981819
71137500,-1.3847044,-58.868706
71167187.5,-1.3738716,-58.967743
71196875,-1.3943349,-58.943829
71226562.5,-1.3706561,-58.806488
71256250,-1.3809859,-59.098248
71285937.5,-1.3723196,-59.166534
71315625,-1.3777864,-59.146038
71345312.5,-1.3847626,-59.079872
71375000,-1.3858268,-59.134323
71404687.5,-1.4050051,-59.345253
71434375,-1.4050963,-59.117146
71464062.5,-1.4097947,-59.156967
71493750,-1.4062744,-59.233669
71523437.5,-1.4323568,-59.228634
71553125,-1.4111325,-59.415112
71582812.5,-1.3848085,-59.512135
71612500,-1.4061402,-59.230267
71642187.5,-1.4025645,-59.374023
71671875,-1.4269196,-59.526138
71701562.5,-1.4085422,-59.257965
71731250,-1.4207797,-59.328144
71760937.5,-1.4121784,-59.442017
71790625,-1.4038837,-59.227413
71820312.5,-1.4110743,-59.496735
71850000,-1.4147202,-59.423836
71879687.5,-1.388199,-59.285088
71909375,-1.4144691,-59.329926
71939062.5,-1.4081072,-59.469769
71968750,-1.4184657,-59.540905
71998437.5,-1.3999661,-59.486965
72028125,-1.4304898,-59.581852
72057812.5,-1.4368876,-59.49765
72087500,-1.442996,-59.598087
72117187.5,-1.4099857,-59.574181
72146875,-1.4265559,-59.611984
72176562.5,-1.432375,-59.664448
72206250,-1.4251688,-59.68433
72235937.5,-1.436367,-59.70763
72265625,-1.4381894,-59.716961
72295312.5,-1.4404045,-59.716625
72325000,-1.4467598,-59.82497
72354687.5,-1.4117295,-59.68877
72384375,-1.4285996,-59.864574
72414062.5,-1.4417517,-59.929775
72443750,-1.4167467,-59.792645
72473437.5,-1.456192,-59.787968
72503125,-1.4315782,-59.889046
72532812.5,-1.4348381,-59.983582
72562500,-1.4253877,-59.951836
72592187.5,-1.3976715,-59.802746
72621875,-1.4329162,-59.97514
72651562.5,-1.4216766,-59.869526
72681250,-1.4039558,-59.922363
72710937.5,-1.42988,-59.865528
72740625,-1.3825737,-60.019367
72770312.5,-1.4153601,-60.194313
