!CSV A.01.01
!Agilent Technologies,N5230C,MY49001079,A.09.31.02
!Agilent N5230C: A.09.31.02
!Date: Friday, November 15, 2019 16:14:35
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG)
59975000,-1.5892609,-49.099434
60004687.5,-1.5856949,-49.068012
60034375,-1.6233985,-49.017487
60064062.5,-1.5914243,-49.061344
60093750,-1.6045915,-48.993801
60123437.5,-1.6240904,-49.081558
60153125,-1.5941246,-49.042591
60182812.5,-1.6143771,-49.083504
60212500,-1.6176212,-49.113815
60242187.5,-1.6357411,-48.992023
60271875,-1.6374843,-49.148357
60301562.5,-1.6281892,-49.243477
60331250,-1.6314768,-49.062725
60360937.5,-1.6300812,-49.108055
60390625,-1.617069,-49.00761
60420312.5,-1.6277713,-49.018795
60450000,-1.605703,-49.113205
60479687.5,-1.6405544,-48.990902
60509375,-1.6232446,-49.081585
60539062.5,-1.6406583,-49.187241
60568750,-1.63579,-49.025864
60598437.5,-1.6470543,-49.07354
60628125,-1.6358391,-49.277317
60657812.5,-1.6383679,-49.111565
60687500,-1.6720219,-49.070404
60717187.5,-1.6520777,-48.776138
60746875,-1.6634425,-49.071297
60776562.5,-1.6460862,-49.104584
60806250,-1.656009,-49.016285
60835937.5,-1.6392928,-48.991795
60865625,-1.678661,-48.941814
60895312.5,-1.6583616,-48.987968
60925000,-1.6645473,-49.098053
60954687.5,-1.6697843,-49.154308
60984375,-1.657075,-48.95525
61014062.5,-1.6417637,-49.074123
61043750,-1.6646689,-48.98254
61073437.5,-1.6686075,-48.819355
61103125,-1.6669871,-48.98019
61132812.5,-1.6688052,-49.062153
61162500,-1.6766709,-48.905594
61192187.5,-1.6576024,-48.97253
61221875,-1.6483406,-48.912628
61251562.5,-1.6480172,-48.831348
61281250,-1.6658132,-49.00621
61310937.5,-1.6519796,-48.921978
61340625,-1.638643,-48.932381
61370312.5,-1.6627735,-49.053352
61400000,-1.6556308,-48.914822
61429687.5,-1.6639887,-48.800694
61459375,-1.6418184,-49.049309
61489062.5,-1.6409799,-48.883247
61518750,-1.6304421,-48.97776
61548437.5,-1.6652991,-48.847992
61578125,-1.6307019,-48.846588
61607812.5,-1.6493183,-48.84129
61637500,-1.6232641,-48.815296
61667187.5,-1.6388464,-48.869793
61696875,-1.6257265,-48.92374
61726562.5,-1.6365036,-49.014072
61756250,-1.6238503,-48.899612
61785937.5,-1.6179805,-49.011822
61815625,-1.6319827,-48.975727
61845312.5,-1.6000015,-48.940411
61875000,-1.6167802,-48.976757
61904687.5,-1.6036901,-48.808254
61934375,-1.6220334,-48.880985
61964062.5,-1.645721,-48.964767
61993750,-1.6206284,-48.876389
62023437.5,-1.6140004,-48.890121
62053125,-1.6107609,-49.02552
62082812.5,-1.6049548,-49.041302
62112500,-1.5988573,-48.793839
62142187.5,-1.5963186,-49.095951
62171875,-1.6215496,-48.946613
62201562.5,-1.6134388,-48.844551
62231250,-1.609037,-49.001839
62260937.5,-1.6135809,-49.048912
62290625,-1.6029137,-49.036766
62320312.5,-1.6114218,-49.073193
62350000,-1.6008192,-48.990517
62379687.5,-1.5929939,-48.935444
62409375,-1.6038717,-49.012253
62439062.5,-1.6118631,-49.03508
62468750,-1.6018618,-49.004311
62498437.5,-1.603024,-49.168591
62528125,-1.6071922,-49.064442
62557812.5,-1.5742825,-48.894058
62587500,-1.6073059,-49.200283
62617187.5,-1.5551385,-48.991009
62646875,-1.5866351,-49.223782
62676562.5,-1.5913703,-49.237846
62706250,-1.5800713,-48.960396
62735937.5,-1.5753018,-48.850552
62765625,-1.5800947,-48.862377
62795312.5,-1.5774848,-49.168354
62825000,-1.5450736,-48.979836
62854687.5,-1.5823268,-49.173191
62884375,-1.5602129,-49.165638
62914062.5,-1.5364423,-49.050293
62943750,-1.5569233,-49.077377
62973437.5,-1.5549183,-49.082001
63003125,-1.5566943,-49.134922
63032812.5,-1.5511422,-49.099525
63062500,-1.5533738,-49.089691
63092187.5,-1.5389168,-49.079666
63121875,-1.5371453,-49.239834
63151562.5,-1.5299193,-49.159042
63181250,-1.520851,-49.13588
63210937.5,-1.5235562,-49.1008
63240625,-1.5201372,-49.190346
63270312.5,-1.5384327,-49.286549
63300000,-1.5043501,-49.331814
63329687.5,-1.5120747,-49.074963
63359375,-1.5159016,-49.153107
63389062.5,-1.5276314,-49.253723
63418750,-1.5066143,-49.229115
63448437.5,-1.5148416,-49.244694
63478125,-1.5068011,-49.358295
63507812.5,-1.4968241,-49.341068
63537500,-1.5068635,-49.261406
63567187.5,-1.508266,-49.457191
63596875,-1.504595,-49.165379
63626562.5,-1.4938614,-49.186523
63656250,-1.4797511,-49.462414
63685937.5,-1.4891442,-49.294846
63715625,-1.4908262,-49.3451
63745312.5,-1.4660577,-49.435257
63775000,-1.4707608,-49.427471
63804687.5,-1.4724826,-49.385784
63834375,-1.4652195,-49.470394
63864062.5,-1.4477617,-49.427902
63893750,-1.4748654,-49.576641
63923437.5,-1.4554727,-49.441498
63953125,-1.4341257,-49.524296
63982812.5,-1.4537008,-49.529133
64012500,-1.4431465,-49.511917
64042187.5,-1.4457694,-49.649788
64071875,-1.4382256,-49.577839
64101562.5,-1.4437371,-49.381187
64131250,-1.4483147,-49.652756
64160937.5,-1.4169102,-49.619373
64190625,-1.4214946,-49.669201
64220312.5,-1.406539,-49.638699
64250000,-1.3954171,-49.837494
64279687.5,-1.4002709,-49.73735
64309375,-1.390053,-49.863514
64339062.5,-1.3864436,-49.809681
64368750,-1.3953686,-49.939369
64398437.5,-1.3919966,-49.812618
64428125,-1.3876767,-49.853241
64457812.5,-1.396549,-49.843121
64487500,-1.3810701,-49.839191
64517187.5,-1.3656793,-49.869762
64546875,-1.3677475,-49.901699
64576562.5,-1.3833847,-50.063728
64606250,-1.3610904,-50.13633
64635937.5,-1.3587928,-50.063591
64665625,-1.3634893,-50.136673
64695312.5,-1.3797247,-50.12722
64725000,-1.3536408,-50.127075
64754687.5,-1.3585228,-50.114307
64784375,-1.3315327,-50.245922
64814062.5,-1.3270706,-50.207359
64843750,-1.3451422,-50.230644
64873437.5,-1.3215369,-50.260368
64903125,-1.3555274,-50.252895
64932812.5,-1.3523566,-50.39801
64962500,-1.3252441,-50.48455
64992187.5,-1.3251928,-50.468536
65021875,-1.328436,-50.555729
65051562.5,-1.3281145,-50.422516
65081250,-1.3024561,-50.461868
65110937.5,-1.322771,-50.501175
65140625,-1.3151569,-50.692841
65170312.5,-1.2936102,-50.560127
65200000,-1.3052115,-50.599216
65229687.5,-1.2916782,-50.659233
65259375,-1.2953571,-50.720966
65289062.5,-1.29694,-50.789215
65318750,-1.3002098,-50.709923
65348437.5,-1.2928852,-50.893204
65378125,-1.2901326,-51.009865
65407812.5,-1.2870865,-50.944473
65437500,-1.2804124,-50.963772
65467187.5,-1.28492,-50.915936
65496875,-1.2772076,-51.071835
65526562.5,-1.2893689,-51.115055
65556250,-1.2599834,-51.121712
65585937.5,-1.2646768,-51.107048
65615625,-1.2783042,-51.210518
65645312.5,-1.2626624,-51.256626
65675000,-1.279411,-51.358013
65704687.5,-1.2568389,-51.407761
65734375,-1.2744639,-51.344395
65764062.5,-1.239502,-51.390739
65793750,-1.267953,-51.481312
65823437.5,-1.2505752,-51.537006
65853125,-1.2243176,-51.535255
65882812.5,-1.2465076,-51.510132
65912500,-1.2270911,-51.57851
65942187.5,-1.2049712,-51.596291
65971875,-1.2380157,-51.67001
66001562.5,-1.2429254,-51.77713
66031250,-1.2318062,-51.7225
66060937.5,-1.228567,-51.752136
66090625,-1.2382659,-51.879906
66120312.5,-1.2187693,-51.926994
66150000,-1.2198471,-51.855968
66179687.5,-1.1944698,-52.009861
66209375,-1.2101154,-52.061413
66239062.5,-1.2267412,-52.111622
66268750,-1.2333262,-52.10574
66298437.5,-1.2249347,-52.013519
66328125,-1.2033832,-52.282471
66357812.5,-1.2307802,-52.392742
66387500,-1.2125015,-52.450535
66417187.5,-1.2059391,-52.30872
66446875,-1.2264637,-52.409233
66476562.5,-1.2033502,-52.5504
66506250,-1.1958176,-52.403919
66535937.5,-1.2064494,-52.657776
66565625,-1.2188303,-52.523083
66595312.5,-1.2046362,-52.561996
66625000,-1.1996355,-52.494576
66654687.5,-1.2057921,-52.705154
66684375,-1.232731,-52.679783
66714062.5,-1.189472,-52.740334
66743750,-1.186396,-52.844753
66773437.5,-1.1926132,-53.00547
66803125,-1.1996897,-53.048985
66832812.5,-1.2033198,-52.990578
66862500,-1.2002352,-53.018528
66892187.5,-1.1688974,-53.026081
66921875,-1.1878926,-53.175198
66951562.5,-1.1821196,-53.103447
66981250,-1.1905203,-53.117386
67010937.5,-1.2091744,-53.212227
67040625,-1.2249634,-53.44331
67070312.5,-1.1739988,-53.323757
67100000,-1.1861057,-53.280296
67129687.5,-1.1847453,-53.296043
67159375,-1.20612,-53.824799
67189062.5,-1.1772939,-53.460888
67218750,-1.2022082,-53.813789
67248437.5,-1.2149382,-53.41193
67278125,-1.1880535,-53.651039
67307812.5,-1.1711348,-53.782753
67337500,-1.1879284,-53.776749
67367187.5,-1.2025446,-53.70723
67396875,-1.1897126,-54.038662
67426562.5,-1.1802024,-53.900852
67456250,-1.1746254,-53.962994
67485937.5,-1.1884743,-54.026089
67515625,-1.2009892,-54.15831
67545312.5,-1.1936901,-54.192024
67575000,-1.1556957,-54.162521
67604687.5,-1.1789572,-54.34824
67634375,-1.1818061,-54.272396
67664062.5,-1.222411,-54.276985
67693750,-1.1911316,-54.395882
67723437.5,-1.180733,-54.480221
67753125,-1.1850629,-54.475536
67782812.5,-1.1772375,-54.547642
67812500,-1.1983424,-54.503487
67842187.5,-1.18758,-54.540749
67871875,-1.1905905,-54.622459
67901562.5,-1.1807823,-54.732666
67931250,-1.1761415,-54.813484
67960937.5,-1.2075332,-54.861607
67990625,-1.1752681,-54.949619
68020312.5,-1.2009646,-54.994297
68050000,-1.1783162,-54.990047
68079687.5,-1.1822884,-55.024837
68109375,-1.2023724,-55.059391
68139062.5,-1.1904724,-55.011719
68168750,-1.1802598,-55.194717
68198437.5,-1.1924211,-55.100109
68228125,-1.1812103,-55.072094
68257812.5,-1.2024726,-55.101223
68287500,-1.1852014,-55.306885
68317187.5,-1.2013324,-55.328358
68346875,-1.1981385,-55.459568
68376562.5,-1.1918638,-55.267834
68406250,-1.2226593,-55.43734
68435937.5,-1.1976399,-55.594715
68465625,-1.2014412,-55.415691
68495312.5,-1.1874281,-55.577351
68525000,-1.1987206,-55.672619
68554687.5,-1.1979837,-55.698963
68584375,-1.2069906,-55.77887
68614062.5,-1.214694,-55.894848
68643750,-1.205034,-55.85107
68673437.5,-1.2233827,-55.932636
68703125,-1.1912451,-55.921238
68732812.5,-1.200291,-56.083584
68762500,-1.2124307,-56.177258
68792187.5,-1.2200762,-56.157188
68821875,-1.2149863,-56.309757
68851562.5,-1.2007197,-56.191875
68881250,-1.2489913,-56.237732
68910937.5,-1.2209719,-56.250027
68940625,-1.2180693,-56.29768
68970312.5,-1.2281158,-56.386959
69000000,-1.2414887,-56.323505
69029687.5,-1.2258096,-56.436989
69059375,-1.2376935,-56.723251
69089062.5,-1.252821,-56.717361
69118750,-1.2573258,-56.709831
69148437.5,-1.2315043,-56.623169
69178125,-1.2415304,-56.695938
69207812.5,-1.242298,-56.866684
69237500,-1.2476792,-56.705647
69267187.5,-1.2385491,-56.898045
69296875,-1.2405407,-56.906101
69326562.5,-1.2544963,-56.920467
69356250,-1.2455767,-56.900261
69385937.5,-1.258304,-56.908001
69415625,-1.2465497,-56.978149
69445312.5,-1.2635705,-57.029247
69475000,-1.2466922,-57.055893
69504687.5,-1.2429578,-57.187023
69534375,-1.2628529,-57.166988
69564062.5,-1.2603195,-57.236835
69593750,-1.2700764,-57.274059
69623437.5,-1.2712274,-57.296722
69653125,-1.2545558,-57.297146
69682812.5,-1.2895012,-57.378521
69712500,-1.2811548,-57.525425
69742187.5,-1.2828063,-57.431557
69771875,-1.302898,-57.452801
69801562.5,-1.2738117,-57.597755
69831250,-1.2816466,-57.422485
69860937.5,-1.278808,-57.710346
69890625,-1.2856724,-57.681599
69920312.5,-1.2909448,-57.611992
69950000,-1.3097944,-57.735378
69979687.5,-1.3018514,-57.971191
70009375,-1.2923915,-57.780109
70039062.5,-1.2837965,-57.936874
70068750,-1.305717,-57.992294
70098437.5,-1.3217907,-57.977261
70128125,-1.3077356,-57.858402
70157812.5,-1.3164337,-58.048275
70187500,-1.287323,-58.026543
70217187.5,-1.3239031,-58.147343
70246875,-1.3047774,-58.129078
70276562.5,-1.3159508,-58.111385
70306250,-1.321537,-58.06662
70335937.5,-1.3396357,-58.092773
70365625,-1.3293508,-58.159348
70395312.5,-1.3318298,-58.155491
70425000,-1.336601,-58.400455
70454687.5,-1.3119863,-58.389545
70484375,-1.3407909,-58.307201
70514062.5,-1.3377512,-58.407299
70543750,-1.3660121,-58.434006
70573437.5,-1.3380759,-58.420536
70603125,-1.338169,-58.351536
70632812.5,-1.3241427,-58.574417
70662500,-1.3414856,-58.486568
70692187.5,-1.3158716,-58.52145
70721875,-1.3507286,-58.610455
70751562.5,-1.3705872,-58.763683
70781250,-1.3680755,-58.474888
70810937.5,-1.356577,-58.736935
70840625,-1.3529724,-58.619942
70870312.5,-1.3761331,-58.721916
70900000,-1.3493589,-58.75983
70929687.5,-1.384383,-58.762619
70959375,-1.3734964,-58.967529
70989062.5,-1.3785882,-58.583351
71018750,-1.3685677,-58.693161
71048437.5,-1.3961722,-58.91634
71078125,-1.3872548,-58.782486
71107812.5,-1.3918532,-58.953342
71137500,-1.3972422,-58.903408
71167187.5,-1.3717579,-58.881752
71196875,-1.3715113,-58.896606
71226562.5,-1.3819783,-58.910088
71256250,-1.3981614,-59.034412
71285937.5,-1.3735172,-59.062263
71315625,-1.388503,-59.149773
71345312.5,-1.3923523,-58.97826
71375000,-1.3978471,-59.10059
71404687.5,-1.4011401,-59.30415
71434375,-1.404761,-59.089436
71464062.5,-1.3983351,-59.198929
71493750,-1.4130899,-59.257061
71523437.5,-1.4250582,-59.311115
71553125,-1.4138845,-59.304359
71582812.5,-1.396575,-59.340534
71612500,-1.3975766,-59.122959
71642187.5,-1.3884101,-59.320988
71671875,-1.4279643,-59.45335
71701562.5,-1.4103866,-59.182587
71731250,-1.4277606,-59.445766
71760937.5,-1.4178649,-59.458485
71790625,-1.4058337,-59.337971
71820312.5,-1.394841,-59.587944
71850000,-1.3884579,-59.419231
71879687.5,-1.3988636,-59.310604
71909375,-1.4389617,-59.297661
71939062.5,-1.4173445,-59.467194
71968750,-1.4229741,-59.592239
71998437.5,-1.4064635,-59.419804
72028125,-1.4408121,-59.57724
72057812.5,-1.4395241,-59.50161
72087500,-1.4586812,-59.563354
72117187.5,-1.4088185,-59.517281
72146875,-1.4259435,-59.672726
72176562.5,-1.4311111,-59.816551
72206250,-1.4344565,-59.616352
72235937.5,-1.4373555,-59.827873
72265625,-1.4168971,-59.713051
72295312.5,-1.4263546,-59.766273
72325000,-1.44267,-59.819275
72354687.5,-1.430084,-59.690628
72384375,-1.4110109,-59.862537
72414062.5,-1.4316959,-59.950695
72443750,-1.4164815,-59.884232
72473437.5,-1.4588084,-59.781109
72503125,-1.4218776,-59.827873
72532812.5,-1.41873,-60.026154
72562500,-1.4398841,-59.881813
72592187.5,-1.4157904,-59.771423
72621875,-1.4221557,-59.915295
72651562.5,-1.4233726,-59.874722
72681250,-1.4150513,-59.868698
72710937.5,-1.4146146,-59.907719
72740625,-1.4059304,-59.958332
72770312.5,-1.4029078,-60.095757
72800000,-1.408208,-60.115902
