!CSV A.01.01
!Agilent Technologies,N5230C,MY49001079,A.09.31.02
!Agilent N5230C: A.09.31.02
!Date: Friday, November 15, 2019 16:14:29
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG)
52642187.5,-1.6304677,-43.589333
52671875,-1.6093099,-43.552265
52701562.5,-1.5965521,-43.543377
52731250,-1.6155879,-43.56477
52760937.5,-1.6103565,-43.559906
52790625,-1.6206894,-43.293995
52820312.5,-1.6301743,-43.472858
52850000,-1.6166797,-43.57748
52879687.5,-1.6083324,-43.458763
52909375,-1.5892866,-43.55933
52939062.5,-1.6297213,-43.56036
52968750,-1.6121671,-43.534039
52998437.5,-1.599099,-43.554649
53028125,-1.6073496,-43.499161
53057812.5,-1.5819124,-43.340908
53087500,-1.596341,-43.405003
53117187.5,-1.6044312,-43.491596
53146875,-1.5837016,-43.273968
53176562.5,-1.5890824,-43.489029
53206250,-1.5921354,-43.334938
53235937.5,-1.5887657,-43.488705
53265625,-1.5863047,-43.263287
53295312.5,-1.5757821,-43.495884
53325000,-1.559471,-43.415943
53354687.5,-1.5513926,-43.302319
53384375,-1.5717613,-43.287598
53414062.5,-1.5646302,-43.27491
53443750,-1.5833929,-43.381641
53473437.5,-1.576575,-43.472141
53503125,-1.5650798,-43.45332
53532812.5,-1.5653164,-43.478783
53562500,-1.5547101,-43.482708
53592187.5,-1.5688522,-43.45393
53621875,-1.5499508,-43.521244
53651562.5,-1.5496637,-43.475616
53681250,-1.5407846,-43.38578
53710937.5,-1.5495909,-43.361103
53740625,-1.5457473,-43.39286
53770312.5,-1.5315709,-43.438473
53800000,-1.5213884,-43.547062
53829687.5,-1.5416756,-43.446014
53859375,-1.5152243,-43.401417
53889062.5,-1.5166944,-43.545761
53918750,-1.5372086,-43.633343
53948437.5,-1.5223876,-43.484203
53978125,-1.5314373,-43.401405
54007812.5,-1.5415567,-43.571117
54037500,-1.5328778,-43.691006
54067187.5,-1.4927742,-43.607075
54096875,-1.5233558,-43.622437
54126562.5,-1.5235045,-43.48357
54156250,-1.5076313,-43.79026
54185937.5,-1.4999264,-43.885338
54215625,-1.4954559,-43.785316
54245312.5,-1.4964396,-43.66814
54275000,-1.514083,-43.648941
54304687.5,-1.4900678,-43.611141
54334375,-1.5004791,-43.681984
54364062.5,-1.4896704,-43.835335
54393750,-1.4792498,-43.718479
54423437.5,-1.5078487,-43.906643
54453125,-1.4735759,-43.764744
54482812.5,-1.4737326,-43.776207
54512500,-1.4881325,-43.756165
54542187.5,-1.4508883,-43.899914
54571875,-1.489552,-43.778988
54601562.5,-1.4779667,-43.838852
54631250,-1.4352225,-43.951588
54660937.5,-1.4448373,-43.876617
54690625,-1.4491175,-44.043724
54720312.5,-1.4427888,-43.844952
54750000,-1.4572937,-44.106529
54779687.5,-1.4570394,-44.054615
54809375,-1.4332244,-44.155483
54839062.5,-1.4465709,-44.247108
54868750,-1.4321052,-44.078384
54898437.5,-1.4580307,-44.116425
54928125,-1.4489214,-43.987202
54957812.5,-1.4432716,-44.248756
54987500,-1.4433042,-44.268856
55017187.5,-1.4405254,-44.262169
55046875,-1.4481425,-44.23909
55076562.5,-1.4309089,-44.409363
55106250,-1.4159627,-44.211807
55135937.5,-1.4370006,-44.144394
55165625,-1.4167556,-44.399658
55195312.5,-1.4218059,-44.438435
55225000,-1.3953749,-44.482738
55254687.5,-1.4059707,-44.399811
55284375,-1.4032363,-44.501434
55314062.5,-1.4342126,-44.424717
55343750,-1.4249572,-44.518028
55373437.5,-1.4154165,-44.662914
55403125,-1.4255747,-44.71463
55432812.5,-1.4016352,-44.613747
55462500,-1.4109607,-44.524746
55492187.5,-1.4302894,-44.7691
55521875,-1.4089229,-44.616409
55551562.5,-1.4010229,-44.643375
55581250,-1.4057236,-44.740364
55610937.5,-1.3943055,-44.78968
55640625,-1.3856838,-44.7551
55670312.5,-1.3941293,-44.792892
55700000,-1.39753,-44.919853
55729687.5,-1.4175243,-44.867992
55759375,-1.3912331,-44.94479
55789062.5,-1.3989575,-44.798298
55818750,-1.3865937,-44.920017
55848437.5,-1.389372,-44.951782
55878125,-1.3893785,-45.00383
55907812.5,-1.391747,-45.094322
55937500,-1.3894882,-45.198933
55967187.5,-1.3785371,-45.223465
55996875,-1.39633,-45.138096
56026562.5,-1.3874755,-45.333412
56056250,-1.3876448,-45.12405
56085937.5,-1.3945839,-45.485516
56115625,-1.4135814,-45.328476
56145312.5,-1.3744377,-45.499874
56175000,-1.3833334,-45.630951
56204687.5,-1.3652071,-45.361931
56234375,-1.3951635,-45.4645
56264062.5,-1.3692377,-45.53791
56293750,-1.3883413,-45.514977
56323437.5,-1.4009953,-45.613956
56353125,-1.391854,-45.674656
56382812.5,-1.3814456,-45.593578
56412500,-1.383032,-45.807632
56442187.5,-1.3888677,-45.592213
56471875,-1.4044015,-45.748924
56501562.5,-1.3783615,-45.765339
56531250,-1.3871909,-45.810604
56560937.5,-1.3967584,-45.868542
56590625,-1.3718721,-46.015369
56620312.5,-1.3736072,-45.843204
56650000,-1.3864818,-46.023548
56679687.5,-1.3676175,-46.080723
56709375,-1.4006342,-46.084747
56739062.5,-1.3780425,-46.20451
56768750,-1.3788683,-46.207672
56798437.5,-1.3788652,-46.0355
56828125,-1.4058447,-46.195251
56857812.5,-1.3745629,-46.080261
56887500,-1.3713865,-46.125172
56917187.5,-1.3913943,-46.256062
56946875,-1.3869383,-46.276615
56976562.5,-1.3991233,-46.170097
57006250,-1.3728111,-46.379574
57035937.5,-1.3656471,-46.384228
57065625,-1.3710285,-46.470737
57095312.5,-1.3745092,-46.424568
57125000,-1.3659277,-46.412254
57154687.5,-1.3910726,-46.585236
57184375,-1.3982421,-46.768284
57214062.5,-1.4090765,-46.561523
57243750,-1.3942013,-46.585075
57273437.5,-1.3815012,-46.641262
57303125,-1.4092033,-46.912647
57332812.5,-1.3982965,-46.659081
57362500,-1.3811896,-46.767349
57392187.5,-1.4016556,-46.820442
57421875,-1.400244,-46.856861
57451562.5,-1.4045407,-46.910675
57481250,-1.393302,-46.925037
57510937.5,-1.3930814,-46.848141
57540625,-1.3980412,-46.979828
57570312.5,-1.4189707,-47.020237
57600000,-1.3917313,-47.001247
57629687.5,-1.4210366,-47.208916
57659375,-1.409251,-47.165627
57689062.5,-1.4326302,-47.140938
57718750,-1.4261718,-47.102848
57748437.5,-1.4011054,-47.223614
57778125,-1.4024819,-47.276287
57807812.5,-1.4117293,-47.27417
57837500,-1.4265138,-47.406101
57867187.5,-1.4179627,-47.398628
57896875,-1.4198941,-47.551357
57926562.5,-1.4369729,-47.325478
57956250,-1.4259667,-47.438217
57985937.5,-1.398152,-47.550949
58015625,-1.4307128,-47.699516
58045312.5,-1.4185486,-47.486359
58075000,-1.4136627,-47.53706
58104687.5,-1.4150219,-47.483658
58134375,-1.4332389,-47.502834
58164062.5,-1.4272178,-47.696533
58193750,-1.4464159,-47.70929
58223437.5,-1.4288063,-47.760567
58253125,-1.4461464,-47.738316
58282812.5,-1.4510704,-47.863163
58312500,-1.4461153,-47.961075
58342187.5,-1.4488714,-47.749828
58371875,-1.4681922,-47.858398
58401562.5,-1.4578083,-47.865452
58431250,-1.448604,-48.028725
58460937.5,-1.4744309,-48.013893
58490625,-1.4666264,-48.135265
58520312.5,-1.4466064,-48.194801
58550000,-1.4719011,-48.00848
58579687.5,-1.4650364,-48.122818
58609375,-1.4821435,-48.120094
58639062.5,-1.4816738,-48.249435
58668750,-1.4695019,-48.263256
58698437.5,-1.4696602,-48.063492
58728125,-1.4815675,-48.191246
58757812.5,-1.4687955,-48.227821
58787500,-1.4968135,-48.360092
58817187.5,-1.4825761,-48.388622
58846875,-1.4803299,-48.29269
58876562.5,-1.4663776,-48.325619
58906250,-1.4745413,-48.401543
58935937.5,-1.5035685,-48.29512
58965625,-1.5142454,-48.41412
58995312.5,-1.5093294,-48.420158
59025000,-1.4919825,-48.572121
59054687.5,-1.5082706,-48.518089
59084375,-1.527096,-48.595753
59114062.5,-1.4875641,-48.610981
59143750,-1.5164888,-48.496651
59173437.5,-1.5174696,-48.426418
59203125,-1.5228721,-48.677162
59232812.5,-1.5089515,-48.676632
59262500,-1.5244999,-48.522282
59292187.5,-1.5337944,-48.682533
59321875,-1.5243752,-48.905567
59351562.5,-1.5314995,-48.616005
59381250,-1.5140624,-48.602917
59410937.5,-1.5368729,-48.670788
59440625,-1.5439775,-48.74316
59470312.5,-1.555168,-48.838825
59500000,-1.5250264,-48.791023
59529687.5,-1.5422518,-48.632553
59559375,-1.5418035,-48.695034
59589062.5,-1.5354804,-48.945435
59618750,-1.5640546,-48.815594
59648437.5,-1.5475708,-48.709557
59678125,-1.5644262,-48.757145
59707812.5,-1.5907055,-48.856991
59737500,-1.5769041,-49.008968
59767187.5,-1.5758294,-48.881664
59796875,-1.5866028,-49.018398
59826562.5,-1.5881816,-48.939529
59856250,-1.5878236,-48.970406
59885937.5,-1.5847636,-49.082088
59915625,-1.5673596,-49.072445
59945312.5,-1.5795904,-48.936649
59975000,-1.5941807,-49.094593
60004687.5,-1.5946312,-48.998775
60034375,-1.6098133,-49.042831
60064062.5,-1.5851732,-49.059513
60093750,-1.6027424,-49.098877
60123437.5,-1.6016146,-49.201691
60153125,-1.6044005,-48.981041
60182812.5,-1.6095504,-49.079578
60212500,-1.6088358,-49.034122
60242187.5,-1.6289561,-48.936428
60271875,-1.6391872,-49.099617
60301562.5,-1.6280179,-49.151661
60331250,-1.6349438,-49.027439
60360937.5,-1.6188563,-48.98064
60390625,-1.6102748,-49.06538
60420312.5,-1.6299914,-49.112839
60450000,-1.6221775,-49.149323
60479687.5,-1.6368304,-48.915112
60509375,-1.618767,-49.11108
60539062.5,-1.6413741,-49.174408
60568750,-1.6237509,-48.951225
60598437.5,-1.6509252,-49.078125
60628125,-1.6428064,-49.07077
60657812.5,-1.6487809,-49.068829
60687500,-1.6938379,-49.179886
60717187.5,-1.6497225,-48.813381
60746875,-1.6372213,-49.001854
60776562.5,-1.6439232,-49.122669
60806250,-1.6630967,-48.918198
60835937.5,-1.6448908,-48.960697
60865625,-1.6783845,-48.975079
60895312.5,-1.6596814,-48.980129
60925000,-1.661236,-48.928055
60954687.5,-1.6511164,-49.092533
60984375,-1.6524029,-49.029953
61014062.5,-1.6305046,-49.077923
61043750,-1.6539463,-49.05714
61073437.5,-1.6562533,-48.91478
61103125,-1.6437727,-48.943867
61132812.5,-1.6407269,-49.000603
61162500,-1.6719167,-48.973629
61192187.5,-1.6688058,-48.945374
61221875,-1.6561676,-48.884789
61251562.5,-1.6476887,-48.915131
61281250,-1.6559025,-48.946968
61310937.5,-1.6503725,-48.787777
61340625,-1.6357757,-48.88623
61370312.5,-1.6441516,-49.100407
61400000,-1.65637,-48.833698
61429687.5,-1.6765109,-48.841354
61459375,-1.6450318,-48.987019
61489062.5,-1.6285778,-48.867794
61518750,-1.6414453,-48.981171
61548437.5,-1.660076,-48.921349
61578125,-1.6333023,-48.768574
61607812.5,-1.6423188,-48.899563
61637500,-1.620906,-48.922783
61667187.5,-1.6362139,-48.953468
61696875,-1.6246948,-48.860466
61726562.5,-1.6553161,-48.917854
61756250,-1.6416487,-48.883823
61785937.5,-1.6202254,-48.888481
61815625,-1.6237644,-48.919098
61845312.5,-1.6143497,-49.007614
61875000,-1.633744,-49.10059
61904687.5,-1.6077693,-48.876785
61934375,-1.6272484,-49.008114
61964062.5,-1.6093235,-49.06097
61993750,-1.6198683,-48.918514
62023437.5,-1.639776,-49.00901
62053125,-1.5869347,-48.92149
62082812.5,-1.604795,-49.046047
62112500,-1.5952108,-48.882042
62142187.5,-1.5861332,-48.957916
62171875,-1.6171679,-48.919064
62201562.5,-1.6131227,-48.950531
62231250,-1.6030481,-49.149063
62260937.5,-1.6134197,-49.037571
62290625,-1.598565,-49.016731
62320312.5,-1.6069945,-48.980045
62350000,-1.5862463,-48.975246
62379687.5,-1.5994945,-48.980686
62409375,-1.5921555,-49.005444
62439062.5,-1.5959831,-49.025768
62468750,-1.5928808,-49.057453
62498437.5,-1.5949006,-49.12199
62528125,-1.5947783,-49.185104
62557812.5,-1.563834,-48.961498
62587500,-1.5988455,-49.264629
62617187.5,-1.5542555,-48.949711
62646875,-1.5942982,-49.16407
62676562.5,-1.5709583,-49.154575
62706250,-1.5728874,-49.069176
62735937.5,-1.5731589,-48.835445
62765625,-1.5879062,-49.045788
62795312.5,-1.5766169,-49.124744
62825000,-1.555757,-49.106369
62854687.5,-1.5975615,-49.051792
62884375,-1.5755975,-49.115334
62914062.5,-1.5367671,-49.080723
62943750,-1.546259,-49.024952
62973437.5,-1.5543509,-49.071629
63003125,-1.5498693,-49.18858
63032812.5,-1.5615134,-49.170273
63062500,-1.5498601,-49.117107
63092187.5,-1.5418266,-49.158375
63121875,-1.5352296,-49.220173
63151562.5,-1.5245432,-49.252682
63181250,-1.5326751,-49.209671
63210937.5,-1.5388941,-49.162235
63240625,-1.5272642,-49.19183
63270312.5,-1.5480325,-49.281647
63300000,-1.5142807,-49.350182
63329687.5,-1.5053334,-49.029667
63359375,-1.5179331,-49.174622
63389062.5,-1.5197762,-49.21368
63418750,-1.5264108,-49.240746
63448437.5,-1.5268581,-49.212379
63478125,-1.4936702,-49.313091
63507812.5,-1.4997028,-49.290131
63537500,-1.5070578,-49.264233
63567187.5,-1.4883311,-49.347652
63596875,-1.4939253,-49.149845
63626562.5,-1.4801959,-49.288113
63656250,-1.4705989,-49.316597
63685937.5,-1.4881195,-49.313473
63715625,-1.473973,-49.335163
63745312.5,-1.469902,-49.338345
63775000,-1.4654953,-49.550995
63804687.5,-1.468963,-49.4776
63834375,-1.4606826,-49.57325
63864062.5,-1.4546175,-49.434185
63893750,-1.4594967,-49.669243
63923437.5,-1.4521748,-49.462105
63953125,-1.4253381,-49.581524
63982812.5,-1.4446672,-49.526466
64012500,-1.4529486,-49.542152
64042187.5,-1.4378303,-49.577023
64071875,-1.4288133,-49.547054
64101562.5,-1.4248483,-49.551903
64131250,-1.4314803,-49.63792
64160937.5,-1.3905605,-49.659405
64190625,-1.4150509,-49.66349
64220312.5,-1.4077441,-49.6497
64250000,-1.3953787,-49.924809
64279687.5,-1.4018246,-49.746704
64309375,-1.4046797,-49.881134
64339062.5,-1.4023476,-49.818577
64368750,-1.3963917,-49.997128
64398437.5,-1.3976835,-49.831104
64428125,-1.407239,-49.762882
64457812.5,-1.4078966,-49.879105
64487500,-1.3870107,-49.945763
64517187.5,-1.3651028,-49.907127
64546875,-1.3657905,-49.950172
64576562.5,-1.3767861,-50.107361
64606250,-1.3554437,-50.093803
64635937.5,-1.3681482,-50.085873
64665625,-1.3543162,-50.074455
64695312.5,-1.3834325,-49.992489
64725000,-1.3425286,-50.114487
64754687.5,-1.3626028,-50.058479
64784375,-1.3399701,-50.14748
64814062.5,-1.3258462,-50.291088
64843750,-1.343256,-50.216908
64873437.5,-1.3481835,-50.352242
64903125,-1.3416582,-50.350945
64932812.5,-1.3344134,-50.339031
64962500,-1.3241855,-50.563244
64992187.5,-1.3153026,-50.487
65021875,-1.3214475,-50.446663
65051562.5,-1.3304765,-50.344402
65081250,-1.3015466,-50.56456
65110937.5,-1.319366,-50.563927
65140625,-1.3320115,-50.692104
65170312.5,-1.2984407,-50.657467
65200000,-1.3049451,-50.606472
65229687.5,-1.2926519,-50.731335
65259375,-1.2845572,-50.747669
65289062.5,-1.3000891,-50.781818
65318750,-1.2888427,-50.650906
65348437.5,-1.2993718,-50.862995
65378125,-1.3009332,-51.071594
65407812.5,-1.2814957,-50.956837
65437500,-1.2658864,-51.006622
65467187.5,-1.2660795,-51.02103
65496875,-1.2858077,-51.078636
65526562.5,-1.2828854,-51.167774
65556250,-1.2815987,-51.092949
65585937.5,-1.2804991,-51.105305
65615625,-1.2450439,-51.228172
65645312.5,-1.2612959,-51.132957
65675000,-1.2879353,-51.37999
65704687.5,-1.2553012,-51.356407
65734375,-1.2556219,-51.376709
65764062.5,-1.2421309,-51.413612
65793750,-1.2649366,-51.422951
65823437.5,-1.2400801,-51.472404
65853125,-1.2308158,-51.533249
65882812.5,-1.2627718,-51.615559
65912500,-1.2452029,-51.570374
65942187.5,-1.2326367,-51.63829
65971875,-1.225799,-51.762051
66001562.5,-1.2420168,-51.695858
66031250,-1.2236397,-51.783009
66060937.5,-1.2347616,-51.752201
66090625,-1.2410221,-51.815872
66120312.5,-1.2252146,-51.887253
66150000,-1.2430285,-51.984806
66179687.5,-1.2080792,-51.955441
66209375,-1.196803,-51.954819
66239062.5,-1.2354704,-52.026348
66268750,-1.2318821,-52.107533
66298437.5,-1.2173203,-52.115028
66328125,-1.212973,-52.092876
66357812.5,-1.2353723,-52.197971
66387500,-1.2353653,-52.335693
66417187.5,-1.1914791,-52.2421
66446875,-1.232551,-52.36071
66476562.5,-1.1982774,-52.602211
66506250,-1.2004339,-52.469337
66535937.5,-1.205408,-52.565487
66565625,-1.2156906,-52.562798
66595312.5,-1.2171382,-52.579823
66625000,-1.2067536,-52.471882
66654687.5,-1.2002125,-52.812023
66684375,-1.231558,-52.727688
66714062.5,-1.198146,-52.767284
66743750,-1.2137735,-52.845634
66773437.5,-1.1955814,-53.007721
66803125,-1.1822872,-52.986614
66832812.5,-1.1893692,-52.997627
66862500,-1.1993506,-53.073162
66892187.5,-1.1726583,-53.002296
66921875,-1.19364,-53.223137
66951562.5,-1.177148,-53.195305
66981250,-1.1815411,-53.20483
67010937.5,-1.1923226,-53.24456
67040625,-1.2080576,-53.367615
67070312.5,-1.1851388,-53.429996
67100000,-1.2095861,-53.169262
67129687.5,-1.174744,-53.371811
67159375,-1.1921291,-53.742638
67189062.5,-1.1701473,-53.450321
67218750,-1.1977352,-53.742157
67248437.5,-1.2068133,-53.547215
67278125,-1.1898481,-53.657696
67307812.5,-1.1822325,-53.786335
67337500,-1.1828793,-53.817833
67367187.5,-1.1860273,-53.866005
67396875,-1.1756023,-54.03001
67426562.5,-1.1874366,-54.019482
67456250,-1.1863618,-53.976742
67485937.5,-1.1934925,-53.968983
67515625,-1.2104113,-54.131145
67545312.5,-1.1955202,-54.179409
67575000,-1.1703217,-54.162655
67604687.5,-1.1674304,-54.409706
67634375,-1.1805527,-54.239635
67664062.5,-1.2098925,-54.289825
67693750,-1.1820996,-54.334015
67723437.5,-1.176666,-54.412903
67753125,-1.1838784,-54.531815
67782812.5,-1.1737318,-54.431938
67812500,-1.1973518,-54.461411
67842187.5,-1.1830695,-54.574974
67871875,-1.201509,-54.632511
67901562.5,-1.1840926,-54.844952
67931250,-1.1740103,-54.792908
67960937.5,-1.1911322,-54.861885
67990625,-1.1830879,-54.848022
68020312.5,-1.2206947,-54.901104
68050000,-1.1735635,-55.068573
68079687.5,-1.1938207,-55.125534
68109375,-1.199851,-55.171272
68139062.5,-1.1909244,-54.887295
68168750,-1.1700304,-55.158405
68198437.5,-1.1958472,-55.124725
68228125,-1.1787992,-55.104485
68257812.5,-1.2128711,-55.268372
68287500,-1.1978511,-55.363861
68317187.5,-1.1934892,-55.352932
68346875,-1.2039567,-55.389446
68376562.5,-1.1996121,-55.381508
68406250,-1.21312,-55.432598
68435937.5,-1.2046242,-55.685593
68465625,-1.2048401,-55.434494
68495312.5,-1.1761928,-55.54097
68525000,-1.1987206,-55.650738
68554687.5,-1.207305,-55.725876
68584375,-1.1982802,-55.799595
68614062.5,-1.218563,-55.863724
68643750,-1.2156396,-55.810394
68673437.5,-1.2184435,-55.894001
68703125,-1.198259,-55.98209
68732812.5,-1.1908083,-56.060093
68762500,-1.2108834,-56.111855
68792187.5,-1.2285278,-56.245911
68821875,-1.2261509,-56.208683
68851562.5,-1.200892,-56.246292
68881250,-1.2486929,-56.197559
68910937.5,-1.2188702,-56.274975
68940625,-1.19715,-56.394329
68970312.5,-1.2358023,-56.445313
69000000,-1.2223393,-56.382889
69029687.5,-1.2327702,-56.41856
69059375,-1.2391756,-56.611347
69089062.5,-1.2558277,-56.650093
69118750,-1.2468678,-56.672371
69148437.5,-1.214324,-56.677719
69178125,-1.2410793,-56.719501
69207812.5,-1.2537426,-56.872433
69237500,-1.2588166,-56.696468
69267187.5,-1.2411188,-56.856457
69296875,-1.2480365,-56.870819
69326562.5,-1.2479103,-56.953148
69356250,-1.254568,-56.86322
69385937.5,-1.2554113,-56.968655
69415625,-1.2628036,-56.951122
69445312.5,-1.2508503,-57.059258
69475000,-1.2579355,-57.093864
69504687.5,-1.236352,-57.16732
69534375,-1.2584625,-57.081928
69564062.5,-1.271612,-57.378181
69593750,-1.2914039,-57.270496
69623437.5,-1.2720101,-57.292271
69653125,-1.2749442,-57.286499
69682812.5,-1.2861047,-57.494095
69712500,-1.269778,-57.524387
69742187.5,-1.2832896,-57.451332
69771875,-1.2945632,-57.454697
69801562.5,-1.2807695,-57.568539
69831250,-1.2824808,-57.55674
69860937.5,-1.2817266,-57.661358
69890625,-1.2988702,-57.635296
69920312.5,-1.2827567,-57.682854
69950000,-1.2984664,-57.645664
69979687.5,-1.2835977,-58.018032
70009375,-1.3155142,-57.775013
70039062.5,-1.2871077,-57.777542
70068750,-1.3097624,-57.953983
70098437.5,-1.3236157,-57.892506
70128125,-1.3252066,-57.956787
70157812.5,-1.3079386,-57.921677
70187500,-1.2993323,-58.033886
70217187.5,-1.3287593,-58.090862
70246875,-1.3008827,-58.16074
70276562.5,-1.3183594,-58.065937
70306250,-1.318079,-58.142288
70335937.5,-1.3480598,-57.942783
70365625,-1.3404539,-57.963505
70395312.5,-1.3542682,-58.165318
70425000,-1.344172,-58.399342
70454687.5,-1.3025323,-58.304783
70484375,-1.3354249,-58.302986
70514062.5,-1.3397931,-58.401649
70543750,-1.3435646,-58.376659
70573437.5,-1.3462118,-58.361958
70603125,-1.3524666,-58.380203
70632812.5,-1.342911,-58.527756
70662500,-1.3447281,-58.582077
70692187.5,-1.3374759,-58.510674
70721875,-1.3501747,-58.732967
70751562.5,-1.365675,-58.760147
70781250,-1.3547029,-58.464622
70810937.5,-1.3519722,-58.698414
70840625,-1.3594687,-58.627701
70870312.5,-1.3686346,-58.658314
70900000,-1.3396759,-58.766457
70929687.5,-1.3848373,-58.813126
70959375,-1.3710707,-58.938625
70989062.5,-1.3722323,-58.675991
71018750,-1.3781645,-58.851719
71048437.5,-1.3747712,-58.872425
71078125,-1.3760148,-58.539665
71107812.5,-1.4026099,-58.903046
71137500,-1.3969088,-58.898258
71167187.5,-1.3798342,-58.964394
71196875,-1.3680358,-58.860569
71226562.5,-1.3954865,-58.762852
71256250,-1.3919011,-59.045704
71285937.5,-1.3829262,-59.030388
71315625,-1.3887529,-59.075844
71345312.5,-1.3751422,-59.12043
71375000,-1.3904634,-59.10611
71404687.5,-1.4141166,-59.334606
71434375,-1.4226487,-59.041447
71464062.5,-1.4039079,-59.277832
71493750,-1.4101206,-59.14455
71523437.5,-1.4485765,-59.181164
71553125,-1.4210664,-59.291386
71582812.5,-1.3937582,-59.290085
71612500,-1.4208233,-59.260498
71642187.5,-1.3921643,-59.255165
71671875,-1.4242091,-59.519951
71701562.5,-1.4041334,-59.364063
71731250,-1.4217117,-59.37595
71760937.5,-1.424299,-59.341476
71790625,-1.3973362,-59.312046
71820312.5,-1.4179505,-59.516903
71850000,-1.4063447,-59.455315
71879687.5,-1.4068651,-59.240307
71909375,-1.4258512,-59.309872
71939062.5,-1.4138538,-59.635303
71968750,-1.416528,-59.512161
71998437.5,-1.4012413,-59.474823
72028125,-1.439906,-59.529743
72057812.5,-1.4497154,-59.640808
72087500,-1.4432591,-59.570335
72117187.5,-1.4325895,-59.586052
72146875,-1.4431946,-59.654243
72176562.5,-1.4470609,-59.769054
72206250,-1.4368531,-59.664082
72235937.5,-1.4393382,-59.681824
72265625,-1.4279311,-59.522961
72295312.5,-1.4290326,-59.673439
72325000,-1.4374535,-59.769321
72354687.5,-1.4186996,-59.702587
72384375,-1.4240272,-59.785336
72414062.5,-1.4335406,-59.866177
72443750,-1.4152892,-59.70789
72473437.5,-1.4433901,-59.802521
72503125,-1.4268332,-59.758179
72532812.5,-1.4523507,-59.86142
72562500,-1.4385717,-59.965443
72592187.5,-1.4186746,-59.68634
72621875,-1.4386636,-59.927574
72651562.5,-1.4165245,-59.857819
72681250,-1.4120314,-60.02927
72710937.5,-1.4308989,-59.846882
72740625,-1.4051059,-59.889778
72770312.5,-1.4296309,-60.209587
