!CSV A.01.01
!Agilent Technologies,N5230C,MY49001079,A.09.31.02
!Agilent N5230C: A.09.31.02
!Date: Friday, November 15, 2019 16:14:02
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG)
52968750,-1.5957047,-43.519516
52998437.5,-1.5970615,-43.664101
53028125,-1.5939692,-43.443638
53057812.5,-1.5897323,-43.351559
53087500,-1.6013528,-43.322556
53117187.5,-1.5958135,-43.426678
53146875,-1.588901,-43.319576
53176562.5,-1.5832965,-43.446228
53206250,-1.5610789,-43.467136
53235937.5,-1.5918086,-43.485489
53265625,-1.5873483,-43.438133
53295312.5,-1.5809152,-43.372871
53325000,-1.5657235,-43.530334
53354687.5,-1.5551043,-43.217655
53384375,-1.5824035,-43.350021
53414062.5,-1.5455047,-43.422722
53443750,-1.5863497,-43.44202
53473437.5,-1.5545796,-43.549862
53503125,-1.5582086,-43.559387
53532812.5,-1.5584668,-43.398952
53562500,-1.5504835,-43.46006
53592187.5,-1.5730768,-43.344963
53621875,-1.5614321,-43.400085
53651562.5,-1.5493145,-43.37524
53681250,-1.5447129,-43.524235
53710937.5,-1.532156,-43.477154
53740625,-1.5403056,-43.318958
53770312.5,-1.5144517,-43.449646
53800000,-1.5219387,-43.62606
53829687.5,-1.5327698,-43.396889
53859375,-1.5371723,-43.400082
53889062.5,-1.5140591,-43.503307
53918750,-1.5262775,-43.527069
53948437.5,-1.524786,-43.376545
53978125,-1.5150963,-43.485374
54007812.5,-1.5286384,-43.546822
54037500,-1.5214168,-43.675018
54067187.5,-1.5000403,-43.663715
54096875,-1.5328077,-43.636837
54126562.5,-1.5064229,-43.442509
54156250,-1.5127761,-43.766972
54185937.5,-1.5131565,-43.691635
54215625,-1.5084419,-43.819462
54245312.5,-1.5030541,-43.74654
54275000,-1.4922637,-43.602478
54304687.5,-1.5050936,-43.659508
54334375,-1.4849945,-43.679291
54364062.5,-1.4823273,-43.755013
54393750,-1.4811461,-43.768265
54423437.5,-1.493523,-43.955456
54453125,-1.4749224,-43.729675
54482812.5,-1.4718775,-43.735363
54512500,-1.4527243,-43.907307
54542187.5,-1.4581133,-43.909931
54571875,-1.5041493,-43.805779
54601562.5,-1.4660543,-43.711311
54631250,-1.4708105,-43.961571
54660937.5,-1.4390757,-43.753613
54690625,-1.4438521,-44.048145
54720312.5,-1.4398577,-43.893181
54750000,-1.457256,-44.067749
54779687.5,-1.4809858,-44.066154
54809375,-1.4412565,-44.100857
54839062.5,-1.4412663,-44.143986
54868750,-1.4274764,-44.06842
54898437.5,-1.4304107,-44.081429
54928125,-1.4234183,-44.002808
54957812.5,-1.4466023,-44.203373
54987500,-1.4489944,-44.21587
55017187.5,-1.4442964,-44.374855
55046875,-1.4392154,-44.244553
55076562.5,-1.4261601,-44.316959
55106250,-1.4189981,-44.239689
55135937.5,-1.4221262,-44.253323
55165625,-1.4106613,-44.381065
55195312.5,-1.432121,-44.415203
55225000,-1.410183,-44.456741
55254687.5,-1.4075344,-44.389774
55284375,-1.3966055,-44.566647
55314062.5,-1.4529316,-44.546356
55343750,-1.4283592,-44.466393
55373437.5,-1.3937773,-44.598949
55403125,-1.4258419,-44.709248
55432812.5,-1.412899,-44.693501
55462500,-1.4094911,-44.47813
55492187.5,-1.4263667,-44.724323
55521875,-1.4283751,-44.615181
55551562.5,-1.3927579,-44.701099
55581250,-1.3948402,-44.808201
55610937.5,-1.3948736,-44.763996
55640625,-1.3926321,-44.816563
55670312.5,-1.4036785,-44.910786
55700000,-1.4210442,-44.913502
55729687.5,-1.4095014,-44.971695
55759375,-1.4039799,-44.980568
55789062.5,-1.3962519,-44.804001
55818750,-1.3918691,-44.95467
55848437.5,-1.3834484,-44.939358
55878125,-1.391328,-45.1217
55907812.5,-1.3950814,-45.106834
55937500,-1.3852931,-45.22541
55967187.5,-1.3839934,-45.20364
55996875,-1.4073185,-45.069855
56026562.5,-1.3799821,-45.19828
56056250,-1.3865908,-45.131699
56085937.5,-1.378289,-45.371269
56115625,-1.4163105,-45.350903
56145312.5,-1.3764942,-45.479069
56175000,-1.3935289,-45.590103
56204687.5,-1.3807061,-45.375679
56234375,-1.3849715,-45.514473
56264062.5,-1.3806834,-45.572662
56293750,-1.3856162,-45.468788
56323437.5,-1.402746,-45.619751
56353125,-1.3827668,-45.69508
56382812.5,-1.3568114,-45.704727
56412500,-1.3864154,-45.670753
56442187.5,-1.3982954,-45.612415
56471875,-1.3982751,-45.759117
56501562.5,-1.3890308,-45.77935
56531250,-1.3937176,-45.813694
56560937.5,-1.3818363,-45.83342
56590625,-1.366153,-45.999336
56620312.5,-1.3621775,-45.906918
56650000,-1.3929787,-45.978664
56679687.5,-1.3919817,-46.09647
56709375,-1.4066654,-46.089794
56739062.5,-1.3742719,-46.195717
56768750,-1.389818,-46.169441
56798437.5,-1.3983474,-46.114899
56828125,-1.3866916,-45.965889
56857812.5,-1.3638194,-46.110973
56887500,-1.3668514,-46.250542
56917187.5,-1.3951113,-46.22068
56946875,-1.3722427,-46.233517
56976562.5,-1.3850164,-46.325455
57006250,-1.3801458,-46.402847
57035937.5,-1.3678645,-46.407902
57065625,-1.3662117,-46.408756
57095312.5,-1.3610165,-46.440182
57125000,-1.3601662,-46.513218
57154687.5,-1.3911756,-46.674061
57184375,-1.401106,-46.628551
57214062.5,-1.3910941,-46.613583
57243750,-1.3853371,-46.582481
57273437.5,-1.3891617,-46.676548
57303125,-1.3934306,-46.85146
57332812.5,-1.4015896,-46.678627
57362500,-1.3819647,-46.839863
57392187.5,-1.3910533,-46.819729
57421875,-1.39948,-46.816345
57451562.5,-1.4113483,-46.948112
57481250,-1.4115272,-46.982563
57510937.5,-1.3852408,-46.87859
57540625,-1.3984981,-46.985439
57570312.5,-1.4044135,-47.028252
57600000,-1.4073106,-47.081863
57629687.5,-1.4198167,-47.098141
57659375,-1.3885897,-47.175259
57689062.5,-1.4322091,-46.988842
57718750,-1.4190115,-47.215473
57748437.5,-1.4053789,-47.176964
57778125,-1.393031,-47.215492
57807812.5,-1.415128,-47.368649
57837500,-1.4351251,-47.36816
57867187.5,-1.4181802,-47.362061
57896875,-1.4253697,-47.42054
57926562.5,-1.4179136,-47.385674
57956250,-1.4233528,-47.4436
57985937.5,-1.4059767,-47.684242
58015625,-1.4208632,-47.710976
58045312.5,-1.4229945,-47.478851
58075000,-1.4208511,-47.596336
58104687.5,-1.3941783,-47.51823
58134375,-1.435459,-47.563271
58164062.5,-1.4239186,-47.642326
58193750,-1.4378855,-47.700657
58223437.5,-1.4265047,-47.769234
58253125,-1.4405218,-47.760189
58282812.5,-1.4516108,-47.814896
58312500,-1.4449711,-47.869614
58342187.5,-1.4535,-47.759571
58371875,-1.475201,-47.933758
58401562.5,-1.4530493,-47.992603
58431250,-1.4409238,-48.008575
58460937.5,-1.45276,-47.958218
58490625,-1.4627057,-48.154911
58520312.5,-1.4488348,-48.119453
58550000,-1.4745415,-48.123547
58579687.5,-1.4759665,-48.111588
58609375,-1.4836335,-48.050468
58639062.5,-1.4677649,-48.123398
58668750,-1.4684991,-48.202324
58698437.5,-1.4616061,-48.137547
58728125,-1.4608623,-48.189972
58757812.5,-1.4678632,-48.273781
58787500,-1.4971282,-48.381344
58817187.5,-1.5123949,-48.385578
58846875,-1.4886644,-48.289028
58876562.5,-1.4795215,-48.357456
58906250,-1.4742744,-48.406414
58935937.5,-1.5125502,-48.381592
58965625,-1.4992619,-48.519146
58995312.5,-1.5098734,-48.496956
59025000,-1.4980707,-48.631046
59054687.5,-1.4912099,-48.36005
59084375,-1.5091307,-48.535503
59114062.5,-1.4823236,-48.559654
59143750,-1.5172167,-48.59203
59173437.5,-1.5082133,-48.431747
59203125,-1.5228869,-48.685452
59232812.5,-1.5162697,-48.706875
59262500,-1.5193758,-48.57024
59292187.5,-1.5279838,-48.803257
59321875,-1.5220147,-48.833954
59351562.5,-1.5334377,-48.65366
59381250,-1.5139744,-48.62851
59410937.5,-1.5323988,-48.721115
59440625,-1.5417005,-48.791645
59470312.5,-1.5439055,-48.732201
59500000,-1.52862,-48.644341
59529687.5,-1.5476751,-48.796501
59559375,-1.5432708,-48.792439
59589062.5,-1.5557787,-48.769363
59618750,-1.5850967,-48.827255
59648437.5,-1.5540277,-48.842003
59678125,-1.5618403,-48.865662
59707812.5,-1.588511,-48.92741
59737500,-1.5748638,-48.924911
59767187.5,-1.5808368,-48.9599
59796875,-1.5714364,-49.047581
59826562.5,-1.592633,-48.995495
59856250,-1.5884025,-48.970081
59885937.5,-1.5765837,-49.014317
59915625,-1.5836886,-49.001659
59945312.5,-1.5963938,-48.966045
59975000,-1.592819,-49.170731
60004687.5,-1.5895722,-48.99477
60034375,-1.6203079,-49.096439
60064062.5,-1.5949777,-49.076084
60093750,-1.6006613,-49.057991
60123437.5,-1.6070453,-49.112686
60153125,-1.5942756,-49.020241
60182812.5,-1.6441847,-49.174114
60212500,-1.6204392,-49.178047
60242187.5,-1.6310167,-49.073841
60271875,-1.6415018,-49.050385
60301562.5,-1.6329204,-49.16378
60331250,-1.6251891,-49.013634
60360937.5,-1.6381465,-49.1008
60390625,-1.6144673,-49.135929
60420312.5,-1.636265,-49.126743
60450000,-1.6047748,-48.970322
60479687.5,-1.6284014,-48.947906
60509375,-1.6407545,-49.16758
60539062.5,-1.6503704,-49.169506
60568750,-1.6367675,-49.044956
60598437.5,-1.6560404,-49.029583
60628125,-1.6381981,-49.303921
60657812.5,-1.6341798,-48.99313
60687500,-1.6713563,-49.058922
60717187.5,-1.6471471,-48.797997
60746875,-1.6466004,-48.933239
60776562.5,-1.6272998,-49.113075
60806250,-1.6392958,-49.006271
60835937.5,-1.6478018,-49.035152
60865625,-1.6682293,-49.038326
60895312.5,-1.6707006,-48.999729
60925000,-1.6744828,-49.17511
60954687.5,-1.6680592,-49.190388
60984375,-1.6565574,-49.05312
61014062.5,-1.6397798,-49.044495
61043750,-1.6643151,-48.965195
61073437.5,-1.6629469,-48.97147
61103125,-1.6568307,-48.900921
61132812.5,-1.671008,-49.092567
61162500,-1.6717856,-48.929008
61192187.5,-1.6737767,-48.913521
61221875,-1.6799728,-48.814426
61251562.5,-1.6604215,-48.954315
61281250,-1.663074,-48.902767
61310937.5,-1.642936,-48.937046
61340625,-1.6414952,-48.877495
61370312.5,-1.6548494,-49.139839
61400000,-1.6700008,-48.912571
61429687.5,-1.66199,-48.739429
61459375,-1.6450338,-48.90099
61489062.5,-1.6261208,-48.910858
61518750,-1.6425961,-48.957539
61548437.5,-1.63957,-48.938927
61578125,-1.6233919,-48.836071
61607812.5,-1.6521277,-48.783756
61637500,-1.6182482,-48.899281
61667187.5,-1.6434784,-48.87392
61696875,-1.610113,-48.844864
61726562.5,-1.637854,-48.95475
61756250,-1.6261449,-48.92852
61785937.5,-1.6326123,-48.950558
61815625,-1.6356999,-48.895
61845312.5,-1.6091272,-48.994705
61875000,-1.6321704,-48.928753
61904687.5,-1.6071566,-48.766865
61934375,-1.6128253,-48.893154
61964062.5,-1.6207259,-48.967384
61993750,-1.6160977,-48.991196
62023437.5,-1.6301605,-48.942539
62053125,-1.6033529,-48.96328
62082812.5,-1.6173208,-48.917248
62112500,-1.5972482,-48.930927
62142187.5,-1.5943973,-49.079891
62171875,-1.6187221,-49.003025
62201562.5,-1.6189181,-48.886978
62231250,-1.5990943,-49.127289
62260937.5,-1.6271042,-49.028931
62290625,-1.6252764,-49.030136
62320312.5,-1.6122013,-48.999123
62350000,-1.5753343,-49.044617
62379687.5,-1.6130159,-48.990875
62409375,-1.6034517,-48.94125
62439062.5,-1.5979787,-48.998547
62468750,-1.5898777,-48.984627
62498437.5,-1.6075987,-49.107815
62528125,-1.5940746,-49.163399
62557812.5,-1.5786242,-48.87339
62587500,-1.5944638,-49.206951
62617187.5,-1.5672981,-48.933979
62646875,-1.5797108,-49.214096
62676562.5,-1.5621446,-49.159859
62706250,-1.5866141,-49.018692
62735937.5,-1.5826107,-48.905037
62765625,-1.5851513,-49.032734
62795312.5,-1.5642161,-49.125355
62825000,-1.5563555,-49.04303
62854687.5,-1.5772452,-49.140545
62884375,-1.5693508,-49.141106
62914062.5,-1.545172,-49.057842
62943750,-1.550482,-49.037346
62973437.5,-1.561573,-49.036343
63003125,-1.5542432,-49.174271
63032812.5,-1.5587971,-49.126766
63062500,-1.5598481,-49.109509
63092187.5,-1.5477999,-49.091438
63121875,-1.5436392,-49.18977
63151562.5,-1.5408732,-49.275005
63181250,-1.5190766,-49.112694
63210937.5,-1.5276301,-49.135239
63240625,-1.5173916,-49.204456
63270312.5,-1.5430886,-49.330399
63300000,-1.5160735,-49.29948
63329687.5,-1.510964,-49.160168
63359375,-1.4992524,-49.05386
63389062.5,-1.5234542,-49.224575
63418750,-1.5090197,-49.280907
63448437.5,-1.5335716,-49.249756
63478125,-1.4958282,-49.389751
63507812.5,-1.5040686,-49.366268
63537500,-1.4993105,-49.242958
63567187.5,-1.4970835,-49.390789
63596875,-1.4955932,-49.150524
63626562.5,-1.4980061,-49.275925
63656250,-1.482317,-49.479481
63685937.5,-1.4934822,-49.341381
63715625,-1.4888821,-49.409843
63745312.5,-1.4827845,-49.407455
63775000,-1.4779766,-49.518902
63804687.5,-1.4729111,-49.510036
63834375,-1.4720579,-49.512363
63864062.5,-1.4506518,-49.378632
63893750,-1.4637543,-49.598984
63923437.5,-1.4546496,-49.384956
63953125,-1.4263645,-49.640724
63982812.5,-1.4557468,-49.531906
64012500,-1.4278562,-49.547447
64042187.5,-1.4402919,-49.608982
64071875,-1.4248159,-49.552216
64101562.5,-1.4391061,-49.542759
64131250,-1.4412725,-49.569149
64160937.5,-1.3983127,-49.763775
64190625,-1.426626,-49.755733
64220312.5,-1.4129648,-49.722397
64250000,-1.3822495,-49.832981
64279687.5,-1.4079669,-49.838619
64309375,-1.3828293,-49.867172
64339062.5,-1.3898671,-49.752869
64368750,-1.400529,-49.977798
64398437.5,-1.3958888,-49.923046
64428125,-1.3923203,-49.836464
64457812.5,-1.4091239,-49.935837
64487500,-1.3826491,-49.936676
64517187.5,-1.3729551,-49.859493
64546875,-1.3587998,-49.882534
64576562.5,-1.3736215,-50.020306
64606250,-1.3552803,-50.087708
64635937.5,-1.3603346,-50.036877
64665625,-1.3524312,-50.090797
64695312.5,-1.3803344,-50.111294
64725000,-1.3528951,-50.030071
64754687.5,-1.3602759,-50.155403
64784375,-1.3326131,-50.246361
64814062.5,-1.3251383,-50.153725
64843750,-1.3649162,-50.229671
64873437.5,-1.3321881,-50.3237
64903125,-1.3367476,-50.260975
64932812.5,-1.3514627,-50.260052
64962500,-1.32155,-50.479816
64992187.5,-1.3231109,-50.443592
65021875,-1.3189087,-50.557774
65051562.5,-1.3284549,-50.496532
65081250,-1.2961923,-50.568203
65110937.5,-1.3151741,-50.558186
65140625,-1.3208567,-50.812805
65170312.5,-1.3050727,-50.709297
65200000,-1.3075818,-50.567284
65229687.5,-1.2804357,-50.717983
65259375,-1.2671226,-50.691689
65289062.5,-1.3113046,-50.865448
65318750,-1.2750417,-50.787636
65348437.5,-1.3127447,-50.879345
65378125,-1.2849212,-51.070671
65407812.5,-1.2811316,-51.031429
65437500,-1.2788563,-51.101376
65467187.5,-1.2915841,-51.071411
65496875,-1.2641077,-51.082458
65526562.5,-1.2901374,-51.168327
65556250,-1.2622113,-51.147785
65585937.5,-1.2628562,-51.105301
65615625,-1.2666526,-51.266006
65645312.5,-1.2703551,-51.286377
65675000,-1.2796409,-51.296703
65704687.5,-1.2528653,-51.346901
65734375,-1.276389,-51.431934
65764062.5,-1.233677,-51.350513
65793750,-1.2612692,-51.48151
65823437.5,-1.2508681,-51.509769
65853125,-1.2377414,-51.494431
65882812.5,-1.2500446,-51.45631
65912500,-1.2386836,-51.517525
65942187.5,-1.2129251,-51.660526
65971875,-1.2349633,-51.635567
66001562.5,-1.2491713,-51.73563
66031250,-1.2395005,-51.626099
66060937.5,-1.2343123,-51.781853
66090625,-1.2224551,-51.849735
66120312.5,-1.2199187,-51.971107
66150000,-1.2145917,-51.975632
66179687.5,-1.2097003,-52.014065
66209375,-1.2076386,-52.073097
66239062.5,-1.2258568,-52.139591
66268750,-1.2528628,-52.115314
66298437.5,-1.2162638,-52.036156
66328125,-1.2212334,-52.186886
66357812.5,-1.2478112,-52.178062
66387500,-1.2295126,-52.473011
66417187.5,-1.2076241,-52.309242
66446875,-1.2319406,-52.391724
66476562.5,-1.2288129,-52.564232
66506250,-1.1962585,-52.490398
66535937.5,-1.2216018,-52.628754
66565625,-1.2280141,-52.532978
66595312.5,-1.228207,-52.703815
66625000,-1.2081257,-52.406315
66654687.5,-1.1901788,-52.837254
66684375,-1.238685,-52.715717
66714062.5,-1.1865208,-52.825245
66743750,-1.2160527,-52.818081
66773437.5,-1.187117,-53.207413
66803125,-1.2144333,-52.986935
66832812.5,-1.202039,-52.938915
66862500,-1.1945487,-53.134312
66892187.5,-1.1919994,-53.089451
66921875,-1.1929809,-53.159538
66951562.5,-1.1885303,-53.143616
66981250,-1.1826286,-53.25412
67010937.5,-1.2014161,-53.253368
67040625,-1.2057675,-53.343945
67070312.5,-1.1871395,-53.344624
67100000,-1.1963925,-53.159527
67129687.5,-1.1785719,-53.321434
67159375,-1.1978186,-53.733154
67189062.5,-1.1821314,-53.535755
67218750,-1.2118913,-53.681965
67248437.5,-1.2045281,-53.583553
67278125,-1.1833936,-53.551758
67307812.5,-1.1869754,-53.753166
67337500,-1.1901995,-53.784611
67367187.5,-1.1817589,-53.934898
67396875,-1.1998715,-54.102486
67426562.5,-1.1816887,-54.083759
67456250,-1.1701863,-54.03944
67485937.5,-1.1807842,-54.016388
67515625,-1.2100565,-54.033394
67545312.5,-1.192328,-54.089172
67575000,-1.1586354,-54.212402
67604687.5,-1.186455,-54.430077
67634375,-1.1907904,-54.37352
67664062.5,-1.2251091,-54.250771
67693750,-1.1900088,-54.397854
67723437.5,-1.1914239,-54.537884
67753125,-1.1898192,-54.542709
67782812.5,-1.1848475,-54.479156
67812500,-1.1898935,-54.466728
67842187.5,-1.1785246,-54.571777
67871875,-1.1882353,-54.734028
67901562.5,-1.1818631,-54.743484
67931250,-1.1777397,-54.797657
67960937.5,-1.1890554,-54.872517
67990625,-1.1901139,-54.869129
68020312.5,-1.2152463,-54.990444
68050000,-1.1923506,-55.176231
68079687.5,-1.1855863,-54.971607
68109375,-1.1812072,-55.175892
68139062.5,-1.1981213,-54.939083
68168750,-1.1821742,-55.175228
68198437.5,-1.1861801,-55.142288
68228125,-1.1772784,-55.036949
68257812.5,-1.2018081,-55.143501
68287500,-1.1960965,-55.30275
68317187.5,-1.2068001,-55.333363
68346875,-1.1857271,-55.460098
68376562.5,-1.1991712,-55.385624
68406250,-1.2185409,-55.415779
68435937.5,-1.2071321,-55.585579
68465625,-1.1994447,-55.520962
68495312.5,-1.1996078,-55.610649
68525000,-1.2008471,-55.695564
68554687.5,-1.1976984,-55.751022
68584375,-1.2023507,-55.776382
68614062.5,-1.2177616,-55.904736
68643750,-1.2099562,-55.798584
68673437.5,-1.2185087,-55.945095
68703125,-1.18927,-55.983479
68732812.5,-1.2021602,-55.972588
68762500,-1.2161005,-56.09988
68792187.5,-1.2256023,-56.232876
68821875,-1.2122557,-56.276073
68851562.5,-1.1988875,-56.239166
68881250,-1.2400488,-56.289623
68910937.5,-1.2255152,-56.228958
68940625,-1.2123768,-56.393684
68970312.5,-1.2267002,-56.349083
69000000,-1.2307347,-56.364807
69029687.5,-1.2384182,-56.468903
69059375,-1.2340928,-56.657326
69089062.5,-1.2499195,-56.705372
69118750,-1.2487582,-56.638752
69148437.5,-1.2309964,-56.765755
69178125,-1.2328159,-56.741486
69207812.5,-1.2565322,-56.713081
69237500,-1.2427462,-56.769024
69267187.5,-1.2327124,-56.897949
69296875,-1.2259113,-56.759968
69326562.5,-1.2620869,-56.935547
69356250,-1.2635576,-56.938679
69385937.5,-1.2478054,-56.862686
69415625,-1.2636044,-56.873589
69445312.5,-1.262974,-57.173626
69475000,-1.2628875,-57.045109
69504687.5,-1.2354109,-57.179241
69534375,-1.2511361,-57.034676
69564062.5,-1.2813531,-57.377243
69593750,-1.2700777,-57.212261
69623437.5,-1.2834225,-57.264805
69653125,-1.2653677,-57.451107
69682812.5,-1.2925429,-57.401142
69712500,-1.2732683,-57.423962
69742187.5,-1.2919924,-57.426128
69771875,-1.2904934,-57.323051
69801562.5,-1.281971,-57.566734
69831250,-1.2892171,-57.536503
69860937.5,-1.2669176,-57.675423
69890625,-1.3014709,-57.787643
69920312.5,-1.2869235,-57.783791
69950000,-1.308149,-57.711651
69979687.5,-1.2898144,-57.940941
70009375,-1.3100833,-57.855774
70039062.5,-1.3023405,-57.878975
70068750,-1.2919892,-57.991634
70098437.5,-1.3320104,-57.94809
70128125,-1.3132765,-57.935337
70157812.5,-1.3318443,-57.974529
70187500,-1.3054116,-58.062748
70217187.5,-1.3255054,-58.124714
70246875,-1.3171244,-58.125053
70276562.5,-1.3105469,-58.208122
70306250,-1.3156004,-58.15081
70335937.5,-1.3604858,-58.104904
70365625,-1.3482567,-58.080063
70395312.5,-1.3402749,-58.194374
70425000,-1.3495165,-58.394039
70454687.5,-1.3270602,-58.366154
70484375,-1.3292977,-58.354717
70514062.5,-1.3347518,-58.393364
70543750,-1.3598555,-58.517593
70573437.5,-1.3559719,-58.394581
70603125,-1.3324397,-58.429707
70632812.5,-1.3330734,-58.587196
70662500,-1.3581649,-58.50626
70692187.5,-1.3393563,-58.589123
70721875,-1.3744699,-58.636211
70751562.5,-1.3636284,-58.640411
70781250,-1.3558258,-58.483688
70810937.5,-1.3402565,-58.777653
70840625,-1.3610955,-58.702553
70870312.5,-1.3556232,-58.626316
70900000,-1.3428969,-58.824062
70929687.5,-1.3881376,-58.799229
70959375,-1.3825351,-58.916367
70989062.5,-1.3690177,-58.641552
71018750,-1.363362,-58.811333
71048437.5,-1.3728646,-58.874935
71078125,-1.386394,-58.736355
71107812.5,-1.3811002,-58.938705
71137500,-1.393074,-58.817719
71167187.5,-1.3840289,-58.997967
71196875,-1.3769776,-58.870953
71226562.5,-1.3676364,-58.799854
71256250,-1.3888299,-59.006393
71285937.5,-1.3783312,-59.131851
71315625,-1.3890685,-59.128532
71345312.5,-1.3840979,-59.086861
71375000,-1.4068799,-59.105938
71404687.5,-1.410664,-59.363415
71434375,-1.4054267,-59.157177
71464062.5,-1.4096394,-59.153557
71493750,-1.4126136,-59.238708
71523437.5,-1.4396212,-59.211708
71553125,-1.4200041,-59.414326
71582812.5,-1.3996357,-59.35828
71612500,-1.4010755,-59.164814
71642187.5,-1.4028866,-59.419292
71671875,-1.4212028,-59.435284
71701562.5,-1.4023633,-59.391815
71731250,-1.4227597,-59.439674
71760937.5,-1.403538,-59.363838
71790625,-1.4138755,-59.236286
71820312.5,-1.4070543,-59.612301
71850000,-1.4106834,-59.404575
71879687.5,-1.4063931,-59.268654
71909375,-1.4349298,-59.346004
71939062.5,-1.4256166,-59.561962
71968750,-1.4079385,-59.595791
71998437.5,-1.3901881,-59.469189
72028125,-1.4416389,-59.581326
72057812.5,-1.4347034,-59.540516
72087500,-1.4455949,-59.511631
72117187.5,-1.4229606,-59.621452
72146875,-1.4024854,-59.586086
72176562.5,-1.4435886,-59.739922
72206250,-1.4334155,-59.641697
72235937.5,-1.4295818,-59.693851
72265625,-1.4213985,-59.644749
72295312.5,-1.4455607,-59.74398
72325000,-1.4435631,-59.671852
72354687.5,-1.4381466,-59.720325
72384375,-1.4227408,-59.82547
72414062.5,-1.4278387,-59.919468
72443750,-1.4226605,-59.754635
72473437.5,-1.4304483,-59.742004
72503125,-1.4214261,-59.861942
72532812.5,-1.420531,-59.960201
72562500,-1.4384509,-59.81028
72592187.5,-1.4108479,-59.83213
72621875,-1.441449,-59.998806
72651562.5,-1.420887,-59.922413
72681250,-1.4070545,-59.956554
72710937.5,-1.4271364,-59.81237
72740625,-1.412726,-59.967827
72770312.5,-1.4230796,-60.112072
