!CSV A.01.01
!Agilent Technologies,N5230C,MY49001079,A.09.31.02
!Agilent N5230C: A.09.31.02
!Date: Friday, November 15, 2019 16:13:54
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG)
57659375,-1.4031334,-47.173283
57689062.5,-1.4228486,-47.134663
57718750,-1.4083652,-47.222507
57748437.5,-1.424381,-47.177475
57778125,-1.4042486,-47.245438
57807812.5,-1.4128786,-47.306438
57837500,-1.4386888,-47.362198
57867187.5,-1.4221144,-47.361366
57896875,-1.425984,-47.534576
57926562.5,-1.4206731,-47.348133
57956250,-1.4256593,-47.501934
57985937.5,-1.4064237,-47.601452
58015625,-1.4218482,-47.667019
58045312.5,-1.4256738,-47.384808
58075000,-1.4303004,-47.472847
58104687.5,-1.4129345,-47.51136
58134375,-1.431128,-47.574451
58164062.5,-1.4095575,-47.731621
58193750,-1.4375784,-47.758518
58223437.5,-1.4353192,-47.816895
58253125,-1.4484876,-47.631073
58282812.5,-1.4550916,-47.861698
58312500,-1.4397118,-47.88884
58342187.5,-1.4559102,-47.799789
58371875,-1.4613079,-47.903267
58401562.5,-1.45078,-48.029949
58431250,-1.4586347,-47.967991
58460937.5,-1.4569263,-48.041119
58490625,-1.4846224,-48.039486
58520312.5,-1.4574765,-48.135273
58550000,-1.4723892,-48.053658
58579687.5,-1.4697598,-48.21904
58609375,-1.4785744,-48.127014
58639062.5,-1.4844824,-48.173279
58668750,-1.4573146,-48.263985
58698437.5,-1.4817642,-48.200684
58728125,-1.4673498,-48.145359
58757812.5,-1.4632879,-48.266068
58787500,-1.494176,-48.315842
58817187.5,-1.5036498,-48.397606
58846875,-1.4780117,-48.208725
58876562.5,-1.4649059,-48.375523
58906250,-1.4838446,-48.368111
58935937.5,-1.4976107,-48.421432
58965625,-1.516554,-48.369396
58995312.5,-1.5019838,-48.479317
59025000,-1.4943088,-48.53088
59054687.5,-1.4939864,-48.37582
59084375,-1.5196193,-48.549469
59114062.5,-1.4872824,-48.589115
59143750,-1.5106064,-48.572891
59173437.5,-1.5070103,-48.596214
59203125,-1.5258377,-48.718048
59232812.5,-1.5182039,-48.569157
59262500,-1.5203705,-48.525028
59292187.5,-1.5183808,-48.687366
59321875,-1.5157394,-48.872784
59351562.5,-1.5282837,-48.643612
59381250,-1.5211006,-48.523014
59410937.5,-1.5432482,-48.763229
59440625,-1.5610989,-48.87706
59470312.5,-1.5468936,-48.925133
59500000,-1.5486962,-48.70599
59529687.5,-1.5533289,-48.69453
59559375,-1.5402873,-48.653198
59589062.5,-1.5392773,-48.82909
59618750,-1.5616897,-48.751827
59648437.5,-1.5568831,-48.594528
59678125,-1.5579576,-48.91901
59707812.5,-1.5830858,-48.805664
59737500,-1.5640628,-48.96656
59767187.5,-1.5556216,-48.877777
59796875,-1.593522,-49.063358
59826562.5,-1.596577,-48.945915
59856250,-1.5669854,-49.065151
59885937.5,-1.5868808,-49.121967
59915625,-1.5723027,-49.019455
59945312.5,-1.5836157,-49.02166
59975000,-1.5973599,-49.083302
60004687.5,-1.5739778,-48.981598
60034375,-1.6151667,-49.09243
60064062.5,-1.6128263,-48.95364
60093750,-1.6126828,-49.045597
60123437.5,-1.6183585,-49.169312
60153125,-1.6062509,-49.093388
60182812.5,-1.643077,-49.085361
60212500,-1.6305476,-49.056847
60242187.5,-1.6214273,-48.891869
60271875,-1.6243881,-48.978378
60301562.5,-1.6275197,-49.277931
60331250,-1.621686,-49.00153
60360937.5,-1.6357859,-49.150314
60390625,-1.6129974,-49.157398
60420312.5,-1.6210796,-49.092983
60450000,-1.6041167,-49.043396
60479687.5,-1.6438382,-48.939766
60509375,-1.6350714,-49.104691
60539062.5,-1.651195,-49.186501
60568750,-1.6268747,-49.072243
60598437.5,-1.6723931,-49.118526
60628125,-1.6440625,-49.231228
60657812.5,-1.6267248,-49.000019
60687500,-1.6577734,-49.053417
60717187.5,-1.6573714,-48.907204
60746875,-1.6657451,-48.960564
60776562.5,-1.6373395,-49.152946
60806250,-1.646682,-49.048653
60835937.5,-1.6475298,-49.000065
60865625,-1.6716083,-48.873844
60895312.5,-1.6578114,-48.911285
60925000,-1.6777222,-48.994385
60954687.5,-1.6688123,-49.25087
60984375,-1.6566807,-49.04921
61014062.5,-1.6361812,-49.092339
61043750,-1.6567597,-48.918564
61073437.5,-1.6659566,-48.868271
61103125,-1.6609645,-48.955036
61132812.5,-1.6580898,-48.996616
61162500,-1.6825542,-48.884769
61192187.5,-1.6609402,-48.936573
61221875,-1.6469924,-48.941238
61251562.5,-1.6438632,-48.888157
61281250,-1.64772,-48.918308
61310937.5,-1.6464734,-48.922344
61340625,-1.6545465,-48.862537
61370312.5,-1.6721692,-49.079174
61400000,-1.6661179,-48.928997
61429687.5,-1.6635889,-48.840801
61459375,-1.6494093,-48.983784
61489062.5,-1.6275836,-48.79216
61518750,-1.6324236,-48.912186
61548437.5,-1.6557328,-48.898071
61578125,-1.6221217,-48.794548
61607812.5,-1.6671835,-48.813599
61637500,-1.6103077,-48.848553
61667187.5,-1.6421493,-48.922031
61696875,-1.6236641,-48.935154
61726562.5,-1.6247407,-49.086765
61756250,-1.6173377,-48.89978
61785937.5,-1.6224369,-49.025532
61815625,-1.6278864,-48.858334
61845312.5,-1.6152505,-49.099979
61875000,-1.6281557,-48.978424
61904687.5,-1.6012224,-48.797882
61934375,-1.6196355,-48.963837
61964062.5,-1.635829,-49.012939
61993750,-1.6163669,-49.031281
62023437.5,-1.6150451,-48.921112
62053125,-1.5949271,-48.948105
62082812.5,-1.6179527,-48.932861
62112500,-1.5878049,-48.927738
62142187.5,-1.5926641,-49.005947
62171875,-1.6179006,-48.978748
62201562.5,-1.6122591,-48.875278
62231250,-1.6074988,-49.029976
62260937.5,-1.6190188,-49.044415
62290625,-1.6033227,-48.938808
62320312.5,-1.6081388,-49.039013
62350000,-1.5747827,-49.029388
62379687.5,-1.6000512,-49.009697
62409375,-1.5973681,-49.127911
62439062.5,-1.6108165,-49.066029
62468750,-1.5881758,-48.990364
62498437.5,-1.618004,-48.998032
62528125,-1.5993783,-49.143841
62557812.5,-1.5784982,-48.959393
62587500,-1.57831,-49.251091
62617187.5,-1.5696263,-48.985641
62646875,-1.5831996,-49.235168
62676562.5,-1.5899882,-49.196957
62706250,-1.5598668,-48.987827
62735937.5,-1.5633819,-48.921951
62765625,-1.5899084,-49.015903
62795312.5,-1.5718912,-49.013947
62825000,-1.5501465,-49.056969
62854687.5,-1.5803561,-49.088707
62884375,-1.5646814,-49.100296
62914062.5,-1.540401,-49.056171
62943750,-1.5489938,-49.108192
62973437.5,-1.5524892,-49.134869
63003125,-1.5457815,-49.240627
63032812.5,-1.5589855,-49.16259
63062500,-1.5436196,-49.151924
63092187.5,-1.5460656,-49.030468
63121875,-1.5390807,-49.173855
63151562.5,-1.5417969,-49.265198
63181250,-1.5407972,-49.212551
63210937.5,-1.54389,-49.054291
63240625,-1.5057348,-49.17292
63270312.5,-1.5358303,-49.324261
63300000,-1.5093871,-49.313293
63329687.5,-1.5016805,-49.096745
63359375,-1.5097009,-49.158665
63389062.5,-1.5219958,-49.288433
63418750,-1.5203178,-49.236046
63448437.5,-1.5322806,-49.22253
63478125,-1.5112498,-49.372772
63507812.5,-1.5113144,-49.251114
63537500,-1.503494,-49.28896
63567187.5,-1.4934633,-49.416294
63596875,-1.4881684,-49.194031
63626562.5,-1.4972527,-49.324036
63656250,-1.4904815,-49.442657
63685937.5,-1.5060786,-49.295345
63715625,-1.4842435,-49.455883
63745312.5,-1.4685047,-49.367466
63775000,-1.4642409,-49.58469
63804687.5,-1.4776644,-49.464592
63834375,-1.4638945,-49.38829
63864062.5,-1.4473505,-49.343285
63893750,-1.483089,-49.643391
63923437.5,-1.4539882,-49.451981
63953125,-1.4386171,-49.657471
63982812.5,-1.4428638,-49.532879
64012500,-1.4457576,-49.596928
64042187.5,-1.4437466,-49.624722
64071875,-1.4364818,-49.587543
64101562.5,-1.4265195,-49.439987
64131250,-1.4310075,-49.595886
64160937.5,-1.4051508,-49.641327
64190625,-1.425685,-49.721966
64220312.5,-1.4086449,-49.688225
64250000,-1.4000177,-49.905407
64279687.5,-1.3997834,-49.712154
64309375,-1.4014283,-49.783455
64339062.5,-1.4055336,-49.741375
64368750,-1.4044136,-49.986038
64398437.5,-1.3891649,-49.745739
64428125,-1.3972901,-49.737164
64457812.5,-1.3995793,-49.83297
64487500,-1.3783098,-49.873718
64517187.5,-1.3678452,-49.999992
64546875,-1.3588835,-50.008575
64576562.5,-1.3886431,-50.197762
64606250,-1.3503548,-50.137711
64635937.5,-1.3500888,-50.041477
64665625,-1.3481047,-50.128765
64695312.5,-1.3771417,-50.086189
64725000,-1.3507634,-50.045448
64754687.5,-1.3540857,-50.225277
64784375,-1.3460512,-50.134159
64814062.5,-1.3170685,-50.209019
64843750,-1.3336899,-50.237843
64873437.5,-1.3333118,-50.383347
64903125,-1.3339082,-50.352879
64932812.5,-1.3443031,-50.389805
64962500,-1.3237854,-50.40847
64992187.5,-1.3290001,-50.490585
65021875,-1.3200604,-50.575111
65051562.5,-1.3243433,-50.476093
65081250,-1.2948123,-50.487572
65110937.5,-1.3362459,-50.56884
65140625,-1.295432,-50.799522
65170312.5,-1.3046718,-50.632935
65200000,-1.309172,-50.641632
65229687.5,-1.2777339,-50.748447
65259375,-1.2974998,-50.727028
65289062.5,-1.2960447,-50.744316
65318750,-1.2837658,-50.726032
65348437.5,-1.2903582,-50.94503
65378125,-1.2881029,-51.045891
65407812.5,-1.2838182,-50.996899
65437500,-1.2775286,-51.03511
65467187.5,-1.2851058,-50.964432
65496875,-1.2753748,-51.194046
65526562.5,-1.2972735,-51.173328
65556250,-1.2690604,-51.304867
65585937.5,-1.2487239,-51.183891
65615625,-1.2658026,-51.233646
65645312.5,-1.2663713,-51.258614
65675000,-1.2714012,-51.271278
65704687.5,-1.2571774,-51.411213
65734375,-1.2635739,-51.434448
65764062.5,-1.2519647,-51.333759
65793750,-1.2614605,-51.582729
65823437.5,-1.2286046,-51.424404
65853125,-1.2248768,-51.561687
65882812.5,-1.2360026,-51.528183
65912500,-1.2490422,-51.690365
65942187.5,-1.2184424,-51.592831
65971875,-1.232401,-51.783951
66001562.5,-1.239903,-51.823483
66031250,-1.2205851,-51.740147
66060937.5,-1.2379187,-51.84668
66090625,-1.2313699,-51.886642
66120312.5,-1.2174677,-51.869675
66150000,-1.2166494,-51.966724
66179687.5,-1.210302,-52.021019
66209375,-1.1902633,-52.092682
66239062.5,-1.2142464,-52.161755
66268750,-1.2303357,-52.064629
66298437.5,-1.2098837,-52.043728
66328125,-1.2164547,-52.248318
66357812.5,-1.2321594,-52.250294
66387500,-1.2218187,-52.452976
66417187.5,-1.2182692,-52.302029
66446875,-1.2418109,-52.353756
66476562.5,-1.2077546,-52.549656
66506250,-1.2065561,-52.469566
66535937.5,-1.1997693,-52.702267
66565625,-1.2171634,-52.587749
66595312.5,-1.2208482,-52.59396
66625000,-1.1985477,-52.532078
66654687.5,-1.1972294,-52.809765
66684375,-1.2364656,-52.752525
66714062.5,-1.2050489,-52.775909
66743750,-1.1871879,-52.764362
66773437.5,-1.1921055,-53.082458
66803125,-1.1955075,-53.01453
66832812.5,-1.1971232,-53.114521
66862500,-1.2138299,-53.063309
66892187.5,-1.1757337,-53.034943
66921875,-1.1950368,-53.2075
66951562.5,-1.1973393,-53.1474
66981250,-1.1892562,-53.239704
67010937.5,-1.2034297,-53.245358
67040625,-1.2124281,-53.353733
67070312.5,-1.1799877,-53.29446
67100000,-1.1991409,-53.233761
67129687.5,-1.1697946,-53.423237
67159375,-1.2064379,-53.844311
67189062.5,-1.1686647,-53.58849
67218750,-1.2117565,-53.806366
67248437.5,-1.206333,-53.512669
67278125,-1.1933031,-53.629875
67307812.5,-1.1851077,-53.76545
67337500,-1.2019112,-53.851986
67367187.5,-1.2020059,-53.763317
67396875,-1.1725683,-54.055019
67426562.5,-1.1891203,-54.168755
67456250,-1.1642529,-53.997139
67485937.5,-1.1683683,-54.096291
67515625,-1.2010353,-53.996773
67545312.5,-1.2003616,-54.044777
67575000,-1.1651639,-54.259552
67604687.5,-1.1896802,-54.468704
67634375,-1.1977408,-54.250023
67664062.5,-1.2115386,-54.295929
67693750,-1.1974409,-54.361794
67723437.5,-1.1862261,-54.493977
67753125,-1.1857895,-54.619625
67782812.5,-1.1793563,-54.473488
67812500,-1.1901234,-54.539093
67842187.5,-1.1837051,-54.635162
67871875,-1.201719,-54.659447
67901562.5,-1.1838596,-54.837963
67931250,-1.1788269,-54.844917
67960937.5,-1.2038311,-54.86364
67990625,-1.1848831,-54.868927
68020312.5,-1.1981429,-54.947163
68050000,-1.1712695,-55.008957
68079687.5,-1.1907234,-55.078293
68109375,-1.1901881,-55.150181
68139062.5,-1.1977912,-54.910419
68168750,-1.1924672,-55.163055
68198437.5,-1.1626871,-55.183968
68228125,-1.1660715,-55.098618
68257812.5,-1.2069954,-55.273476
68287500,-1.1821761,-55.311142
68317187.5,-1.2011601,-55.40424
68346875,-1.1938492,-55.466278
68376562.5,-1.191272,-55.299873
68406250,-1.2063273,-55.485329
68435937.5,-1.1964498,-55.638214
68465625,-1.2097766,-55.514256
68495312.5,-1.1985215,-55.524265
68525000,-1.1992611,-55.61964
68554687.5,-1.1934211,-55.721027
68584375,-1.1963019,-55.798302
68614062.5,-1.2202452,-55.867901
68643750,-1.2101994,-55.889767
68673437.5,-1.2113775,-55.867756
68703125,-1.192552,-55.951756
68732812.5,-1.1864012,-56.05669
68762500,-1.2212195,-56.241863
68792187.5,-1.212253,-56.176334
68821875,-1.2296313,-56.279583
68851562.5,-1.2119876,-56.214577
68881250,-1.2417309,-56.225327
68910937.5,-1.2244058,-56.25119
68940625,-1.2033532,-56.402359
68970312.5,-1.2282027,-56.368595
69000000,-1.232495,-56.412739
69029687.5,-1.2320131,-56.400124
69059375,-1.2445406,-56.672638
69089062.5,-1.2563539,-56.694996
69118750,-1.2541786,-56.776829
69148437.5,-1.2252188,-56.674427
69178125,-1.2562739,-56.697121
69207812.5,-1.2366929,-56.847889
69237500,-1.2562908,-56.736736
69267187.5,-1.240585,-56.840977
69296875,-1.2382445,-56.889931
69326562.5,-1.2574985,-56.984882
69356250,-1.2648007,-56.884094
69385937.5,-1.2541559,-56.923721
69415625,-1.2526526,-56.937572
69445312.5,-1.2469028,-57.138218
69475000,-1.2546777,-57.052395
69504687.5,-1.2391053,-57.144306
69534375,-1.2611288,-57.136921
69564062.5,-1.2754561,-57.364937
69593750,-1.2893389,-57.30558
69623437.5,-1.269081,-57.284855
69653125,-1.2627431,-57.367813
69682812.5,-1.2861847,-57.426529
69712500,-1.2711948,-57.501347
69742187.5,-1.2887622,-57.484772
69771875,-1.304373,-57.37159
69801562.5,-1.2734028,-57.66037
69831250,-1.2837416,-57.464832
69860937.5,-1.2674925,-57.766449
69890625,-1.2905546,-57.670368
69920312.5,-1.2959714,-57.585918
69950000,-1.3080465,-57.743732
69979687.5,-1.2856976,-58.00198
70009375,-1.3067982,-57.882404
70039062.5,-1.3082235,-57.871387
70068750,-1.310149,-57.94331
70098437.5,-1.3385031,-57.931385
70128125,-1.3095624,-57.894482
70157812.5,-1.3185627,-58.061607
70187500,-1.2903125,-57.980473
70217187.5,-1.3345884,-58.121578
70246875,-1.3037881,-58.104515
70276562.5,-1.3189051,-58.256359
70306250,-1.3147495,-58.170586
70335937.5,-1.3314407,-58.078773
70365625,-1.3390889,-58.109612
70395312.5,-1.3432748,-58.078007
70425000,-1.3401241,-58.434788
70454687.5,-1.3305004,-58.367935
70484375,-1.3308067,-58.283482
70514062.5,-1.3411429,-58.424305
70543750,-1.3607912,-58.395927
70573437.5,-1.3550252,-58.509724
70603125,-1.3292093,-58.496651
70632812.5,-1.329056,-58.566231
70662500,-1.3457615,-58.566181
70692187.5,-1.3315198,-58.500824
70721875,-1.3756847,-58.583843
70751562.5,-1.3595454,-58.7103
70781250,-1.3750545,-58.420021
70810937.5,-1.3561882,-58.692009
70840625,-1.3531861,-58.616882
70870312.5,-1.3764468,-58.673046
70900000,-1.3546195,-58.774017
70929687.5,-1.3813528,-58.762302
70959375,-1.3835009,-58.96912
70989062.5,-1.3659251,-58.633556
71018750,-1.3695261,-58.772789
71048437.5,-1.3863842,-58.953564
71078125,-1.3731618,-58.617237
71107812.5,-1.3798627,-58.96344
71137500,-1.3872163,-58.906528
71167187.5,-1.3810291,-58.953617
71196875,-1.3825493,-58.926071
71226562.5,-1.3824507,-58.845078
71256250,-1.389845,-59.055859
71285937.5,-1.3890886,-59.109489
71315625,-1.3702589,-59.019329
71345312.5,-1.3868182,-59.046398
71375000,-1.4016454,-59.146263
71404687.5,-1.4107343,-59.301819
71434375,-1.4161816,-58.970688
71464062.5,-1.4141431,-59.181137
71493750,-1.3899642,-59.16967
71523437.5,-1.4322439,-59.211411
71553125,-1.4261186,-59.402996
71582812.5,-1.3931621,-59.344742
71612500,-1.3999801,-59.335403
71642187.5,-1.3888886,-59.263844
71671875,-1.4144502,-59.568367
71701562.5,-1.4154909,-59.275661
71731250,-1.4067428,-59.412395
71760937.5,-1.4280165,-59.399097
71790625,-1.4157109,-59.239052
71820312.5,-1.3918234,-59.514709
71850000,-1.4083381,-59.441151
71879687.5,-1.3942918,-59.226707
71909375,-1.4444946,-59.301758
71939062.5,-1.4302739,-59.50301
71968750,-1.4057304,-59.538029
71998437.5,-1.4022851,-59.478062
72028125,-1.4276636,-59.711803
72057812.5,-1.4413233,-59.595882
72087500,-1.4397411,-59.439941
72117187.5,-1.4132614,-59.581181
72146875,-1.4066842,-59.641808
72176562.5,-1.4478594,-59.792202
72206250,-1.4338326,-59.701599
72235937.5,-1.4319044,-59.83831
72265625,-1.4244444,-59.66087
72295312.5,-1.4348685,-59.729267
72325000,-1.4362119,-59.793999
72354687.5,-1.4421535,-59.667782
72384375,-1.4230322,-59.833626
72414062.5,-1.4419796,-59.86924
72443750,-1.4102086,-59.872135
72473437.5,-1.4525732,-59.873631
72503125,-1.4337114,-59.847286
72532812.5,-1.4482309,-59.872421
72562500,-1.4551035,-59.916073
72592187.5,-1.4274893,-59.773575
72621875,-1.4119273,-60.032078
72651562.5,-1.4326259,-59.885864
72681250,-1.4191502,-59.81321
72710937.5,-1.4274328,-59.823441
72740625,-1.3908112,-59.990448
